;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
317;RFR;100;10;81;9;lai;10;0,544554235996459;2,7841517439122923;1,3421122852414884;2,5502593505418094;1,354369931787997;0,5435471727071002;42,269504895028085;Not saved
318;GPR;100;10;81;9;lai;10;0,9624187656510331;1,1995470746600616;0,31504659818724373;0,2261815888794925;0,22267664279868016;0,9595173621444772;9,114566137327508;Not saved
319;MTN;100;10;81;9;lai;10;0,8748200820040467;1,6054039290673625;0,6864073610820344;0,7695332693397874;0,3729358420970321;0,8622666998901625;13,538966326215467;Not saved
320;ANN;350;35;283;32;cab;1;0,9912444610667525;8,00058843467994;2,746794800585256;12,026967883893047;2,410602197330185;0,989127551647723;4,972995011145867;Not saved
321;RFR;350;35;283;32;cab;1;0,992557339174608;12,011465385667691;1,984550242489671;9,418613385143047;1,5932935577169651;0,9914855191625501;2,8743924342446636;Not saved
322;GPR;350;35;283;32;cab;1;0,999976647065107;0,663016724003409;0,08899295287022707;0,028730895878589006;0,037238921864766183;0,9999740271043732;0,29368847133147796;Not saved
323;MTN;350;35;283;32;cab;1;0,9916774584066718;10,18245436964665;2,1561755541489482;9,221236543341963;1,3197512511855418;0,9916639489662326;4,093750140448711;Not saved
324;ANN;350;35;283;32;cw;1;0,9547467756455811;0,0018134981376784036;0,00028817200043096674;1,974092109606484e-07;0,0001602560563669455;0,9547466321367701;7,3754379936584655;Not saved
325;RFR;350;35;283;32;cw;1;-0,07206691585656011;0,00403466170489066;0,0019337524355128876;5,150688740940475e-06;0,0021039342575582907;-0,18072511008231995;46,99233053178361;Not saved
326;GPR;350;35;283;32;cw;1;0,999859350781507;0,00012845644905315045;1,156368188918685e-05;6,270320376223513e-10;5,6653416203437425e-06;0,9998562614615475;0,33743757392780194;Not saved
327;MTN;350;35;283;32;cw;1;0,9208676797225334;0,0027706393023686597;0,0004292388196673291;4,178486009520557e-07;0,00036485425685654944;0,904213909989293;11,124052313602599;Not saved
328;ANN;350;35;283;32;cm;1;0,9749320623266806;0,0008095484233922867;0,0003063434898553473;1,5969024750645716e-07;0,0002458863177785945;0,9719987445283992;6,056770732608409;Not saved
329;RFR;350;35;283;32;cm;1;0,2748746067525223;0,0036323432604996016;0,0016482412913941837;4,1523751310324786e-06;0,0017695168036773812;0,27189218707134477;36,27596450935563;Not saved
330;GPR;350;35;283;32;cm;1;0,9999487194128546;6,504484972401706e-05;1,1312217402020719e-05;3,0572938961621705e-10;6,602120800101342e-06;0,9999463911736785;0,23890432505547982;Not saved
331;MTN;350;35;283;32;cm;1;0,9834267081481586;0,0006658934279776142;0,0003017867356221467;1,296560542912861e-07;0,0002543343644956812;0,977265159542675;5,132661212922128;Not saved
332;ANN;350;35;283;32;lai;1;0,8631820603385225;2,559702515688416;0,9577762037469123;1,4846667953260013;0,7903165148941471;0,8311173821988922;15,4107155566315;Not saved
333;RFR;350;35;283;32;lai;1;0,7724702744211511;3,284519902640988;1,1821588700518149;2,1506828033942442;1,0259206750467236;0,7553572673407224;38,67563276221478;Not saved
334;GPR;350;35;283;32;lai;1;0,9999757290607664;0,03928006668989059;0,011789316110577038;0,00021884285223069573;0,010167322141010793;0,9999751063646819;0,39265534377741623;Not saved
335;MTN;350;35;283;32;lai;1;0,8777966274186778;2,8056543742686504;0,8390843739623857;1,1606190556448739;0,6800686005882284;0,8679781988765252;12,980365839527689;Not saved
336;ANN;350;35;283;32;cab;2;0,9880595934546039;12,494103347656594;3,613384153739845;21,85441500879938;2,636362539560321;0,9852662528481727;13,102342155376329;Not saved
337;RFR;350;35;283;32;cab;2;0,983699875694403;25,89645718195669;2,0509818480066278;24,286338844459497;0,7701105074381225;0,983626705375834;5,204824195450947;Not saved
338;GPR;350;35;283;32;cab;2;0,9997972691873278;2,19600856589744;0,21620844057455058;0,30447594948553963;0,02691166365759834;0,9997947292731594;1,5084893130665897;Not saved
339;MTN;350;35;283;32;cab;2;0,9967193998841445;6,401732360718118;1,7074308996671324;4,98897337470989;1,2654633787163938;0,9966365481656417;5,486817691381867;Not saved
340;ANN;350;35;283;32;cw;2;0,929270957653479;0,0019836328281139385;0,00043156909028389297;4,0427625379786414e-07;0,0002670919406152967;0,9214605535980783;9,864794239855962;Not saved
341;RFR;350;35;283;32;cw;2;-0,0901662787378974;0,005325600987983607;0,0020370787763963278;5,751643371464858e-06;0,002157409969877447;-0,11738169643274432;49,494757023904405;Not saved
342;GPR;350;35;283;32;cw;2;0,9992250703122192;0,0003352007348378233;2,3603840644738442e-05;4,047685256141836e-09;6,0969953639689045e-06;0,999213649191017;0,574813723432078;Not saved
343;MTN;350;35;283;32;cw;2;0,929400669111531;0,0019419454326902877;0,0004376824475299018;4,2876756812095584e-07;0,0002487106863631166;0,9167025836443129;10,122127990816235;Not saved
344;ANN;350;35;283;32;cm;2;0,8984429217024622;0,0029812347258572356;0,0005120398152198505;6,082470027479879e-07;0,0003329997926798415;0,8968173910636694;9,708987663311113;Not saved
345;RFR;350;35;283;32;cm;2;0,3214028385710811;0,004126826476163192;0,001727845615471811;4,1323439053971235e-06;0,0017244487645606717;0,29899198310117603;34,7239938462733;Not saved
346;GPR;350;35;283;32;cm;2;0,9968148630574728;0,0007573475740721694;3,8720316697121214e-05;1,9067934833591098e-08;6,014520569829797e-06;0,9967653284697351;0,8902104790521186;Not saved
347;MTN;350;35;283;32;cm;2;0,9042999744854133;0,003033459104890086;0,00047326846333727284;5,717068547933833e-07;0,00024987463051655496;0,9030160369753497;9,194296023939732;Not saved
348;ANN;350;35;283;32;lai;2;0,8793004490832474;2,5124943116653213;0,9209258503054953;1,1168181456020352;0,9273480712002645;0,8571541563754368;41,127665215002985;Not saved
349;RFR;350;35;283;32;lai;2;0,7875226269064424;3,5623328716024814;0,9382215921267907;1,6947086869115044;0,6813655065838287;0,7832394709621663;56,53104650357798;Not saved
350;GPR;350;35;283;32;lai;2;0,9955140099801353;0,8970651634274793;0,06368361735155771;0,036232082062017036;0,007969885964034251;0,9953657608906119;7,874976437480592;Not saved
351;MTN;350;35;283;32;lai;2;0,9544479259053649;1,866614566181923;0,5307527506259805;0,4160882658473254;0,5414846904156378;0,9467805214382484;19,771795848006384;Not saved
352;ANN;350;35;283;32;cab;3;0,9912796221723519;10,425601468481467;2,1744514557832693;9,06680162254954;1,6683467351266472;0,9912768622466825;4,549560958775269;Not saved
353;RFR;350;35;283;32;cab;3;0,9918695529627778;11,050094726957525;1,9764940392548518;8,486289255648938;1,2638061077228038;0,9918353711404234;2,903136667419813;Not saved
354;GPR;350;35;283;32;cab;3;0,9999969874232177;0,1395182052781081;0,04548239878181454;0,003193495628326366;0,036967382718618325;0,9999969275491579;0,09387750092209413;Not saved
355;MTN;350;35;283;32;cab;3;0,9887900221347615;8,742934897908626;2,802040030671775;11,681055192029742;2,3665606089715716;0,988761698139423;4,79633657828559;Not saved
356;ANN;350;35;283;32;cw;3;0,9467741296635113;0,0014081176325570306;0,0003911673582896296;2,6887515880415934e-07;0,0002852658355594305;0,9437708097560847;8,219933320943747;Not saved
357;RFR;350;35;283;32;cw;3;-0,0796930044728772;0,004683480743775906;0,0018920518797487969;5,395208165169634e-06;0,0016392701427838273;-0,12828640501450295;36,39201734067002;Not saved
358;GPR;350;35;283;32;cw;3;0,9998692204941766;0,00013112927803924767;1,0380999601132654e-05;6,291534208632976e-10;3,820243472722534e-06;0,999868426716876;0,22730048014941417;Not saved
359;MTN;350;35;283;32;cw;3;0,88125945831851;0,0021639813624213895;0,0005930513754547324;5,678010592537943e-07;0,000470905753850196;0,881257182986053;11,565200847417044;Not saved
360;ANN;350;35;283;32;cm;3;0,9560885060763507;0,0013791767649126343;0,00043601447067889785;2,802791196553414e-07;0,0004297122220994977;0,9453260991093734;10,386414096779047;Not saved
361;RFR;350;35;283;32;cm;3;0,2264657175533923;0,004469703139730654;0,001727576963390983;4,189380530783498e-06;0,0015865084753781495;0,182779736803656;42,538871863820795;Not saved
362;GPR;350;35;283;32;cm;3;0,9997151553886003;0,00020134832809080155;1,5336850280353833e-05;1,474861735066828e-09;5,7206896456711565e-06;0,9997122994947695;0,2645497266165286;Not saved
363;MTN;350;35;283;32;cm;3;0,8476302206378907;0,0022321027006727747;0,0006885324916973763;7,813004384428701e-07;0,0005686798817261486;0,8475921331929497;15,954950438678694;Not saved
364;ANN;350;35;283;32;lai;3;0,8362038249641448;2,4699619815961107;0,9546733405286731;1,2997842314360617;0,8459064239994201;0,8354766851500728;24,288400159611253;Not saved
365;RFR;350;35;283;32;lai;3;0,8428374344338461;2,789213396575626;0,9441052447479518;1,3980728561303974;0,7941361586287097;0,8230355661122719;38,256770809399946;Not saved
366;GPR;350;35;283;32;lai;3;0,9999429242266836;0,07161504356981929;0,014600049886705335;0,0004561276586749585;0,008092072920326432;0,9999422645446953;0,4944841244302553;Not saved
367;MTN;350;35;283;32;lai;3;0,8240830968576526;2,4113297435694996;0,9263137075547194;1,3914207457207457;0,818161620536195;0,8238775729845467;19,088232360780367;Not saved
368;ANN;350;35;283;32;cab;4;0,9778723046386573;26,98092161376877;3,320098430270342;35,37707556975364;1,8188352788546425;0,9740499797499393;4,3920416290285;Not saved
369;RFR;350;35;283;32;cab;4;0,9598656341943146;40,74443883252644;3,0725364417109073;59,414404909122396;1,2633600191311345;0,9564179631666551;3,456082728445313;Not saved
370;GPR;350;35;283;32;cab;4;0,9999954317988659;0,310201623419303;0,05231995685039936;0,006704160956244567;0,03196788116306237;0,9999950823206901;0,11238494844839136;Not saved
371;MTN;350;35;283;32;cab;4;0,9880466166097166;19,690302717284396;2,0507707847330403;16,319343044609823;0,8756381186740967;0,9880293304165203;2,907073077906756;Not saved
372;ANN;350;35;283;32;cw;4;0,9674182172081763;0,0017296040577979427;0,0003277689166687649;2,171358773003618e-07;0,00027326765634811106;0,9591207494939192;6,4011255904947575;Not saved
373;RFR;350;35;283;32;cw;4;0,02086916005117423;0,0046513003538722775;0,0019294845365506658;5,209965698214141e-06;0,001645809681817844;0,019141859220382473;41,793486587953815;Not saved
374;GPR;350;35;283;32;cw;4;0,999962516122427;4,9150498818585804e-05;8,971223591010255e-06;1,995087098842944e-10;5,442992419990404e-06;0,9999624393415271;0,190740324040239;Not saved
375;MTN;350;35;283;32;cw;4;0,948192314257639;0,0015667734814973217;0,000404466518307359;2,816360607546408e-07;0,00032311093219458795;0,9469775735715529;8,795945560167562;Not saved
376;ANN;350;35;283;32;cm;4;0,9665313676525993;0,001619158325876305;0,0003092163183647646;2,2917101924991842e-07;0,00019271079160865364;0,9609259144143055;6,8979082684993545;Not saved
377;RFR;350;35;283;32;cm;4;0,4000976156546133;0,004441535177353781;0,0016939884878689967;3,7494228132215297e-06;0,0016853288591768918;0,36071642749467925;40,67060183013521;Not saved
378;GPR;350;35;283;32;cm;4;0,9998838158426379;0,00014134023618658093;1,0822283917495036e-05;7,042651854628872e-10;5,1291066846285635e-06;0,999879921474269;0,29359058916043634;Not saved
379;MTN;350;35;283;32;cm;4;0,9707996634792785;0,0012036524845019077;0,0002901995997374199;1,7451227541462354e-07;0,0002167129544489231;0,9702453320335891;6,974133878065275;Not saved
380;ANN;350;35;283;32;lai;4;0,911226671288547;2,285589698999054;0,6052902230360684;0,6399519531137782;0,5017480974813182;0,9112250861391942;16,40186701778915;Not saved
381;RFR;350;35;283;32;lai;4;0,6722438054228973;4,119398583172614;1,208834596072912;2,3652724436534616;0,8784870875181463;0,6718865276978979;46,731223912161056;Not saved
382;GPR;350;35;283;32;lai;4;0,9998917727248076;0,12624082272630677;0,015765116242980166;0,000821453182816239;0,007185214113947236;0,9998860470146386;0,9965624009579094;Not saved
383;MTN;350;35;283;32;lai;4;0,9223714990976697;2,3979916612793275;0,5109243072896257;0,5646692045517785;0,3630290300775125;0,921668400650976;8,786509069217177;Not saved
384;ANN;350;35;283;32;cab;5;0,987540121785081;12,455202744879841;3,0580398531248276;17,032532457568053;2,4805056889757324;0,9859560223069587;5,152284457026204;Not saved
385;RFR;350;35;283;32;cab;5;0,9594511865599563;37,98072498568993;2,7701685938260554;51,57084940151472;1,057163922267172;0,9574778524326687;3,8051481113781707;Not saved
386;GPR;350;35;283;32;cab;5;0,9999879234780972;0,6060935181018294;0,06162239067548403;0,015954645513265357;0,027383412268378038;0,9999868447815234;0,09784286382428556;Not saved
387;MTN;350;35;283;32;cab;5;0,9931300107093639;11,698367334605138;1,9294767703498892;8,336993884566706;1,4085749701642882;0,9931258280920021;2,8615127375534164;Not saved
388;ANN;350;35;283;32;cw;5;0,9773420848280956;0,0013467735353717434;0,00031912741481064964;1,9991724768458126e-07;0,00022775948204898158;0,9610173958062165;5,377102945456945;Not saved
389;RFR;350;35;283;32;cw;5;0,23591448080895683;0,0041730654073715515;0,0018684551569866444;4,579340787409532e-06;0,0018582202470172476;0,10705738773632312;29,92203107326002;Not saved
390;GPR;350;35;283;32;cw;5;0,9999656923189826;5,789741786689246e-05;8,34582122358229e-06;1,7599535641431008e-10;5,28532657089343e-06;0,9999656820139408;0,1320710763158866;Not saved
391;MTN;350;35;283;32;cw;5;0,9539434388062944;0,0013394433508602654;0,0003764366631635016;2,428966042932345e-07;0,0002932006030618641;0,9526366919570818;5,967138190634727;Not saved
392;ANN;350;35;283;32;cm;5;0,9760037417515323;0,0013924751526994345;0,0003807317223912496;2,1043001633261514e-07;0,0003451362560221759;0,9537697721052582;8,733582471084892;Not saved
393;RFR;350;35;283;32;cm;5;0,3354305238757096;0,0040330718835024405;0,001524711013397316;3,4150558106142057e-06;0,0013132667527500212;0,24973247092084672;37,35007275166121;Not saved
394;GPR;350;35;283;32;cm;5;0,9998623840463678;0,00011522931788973418;1,2839098735377422e-05;6,352421920761578e-10;5,84547308263338e-06;0,9998604410538959;0,2665320644660885;Not saved
395;MTN;350;35;283;32;cm;5;0,9846564980127434;0,0005981263800842402;0,000207878159034699;7,081486577778757e-08;0,00016304038668960756;0,9844423935315959;4,7157033636691565;Not saved
396;ANN;350;35;283;32;lai;5;0,8985563986604175;1,7730678452354462;0,7242772042935236;0,7754980858797675;0,57413323153513;0,8788794671040379;17,880588783187452;Not saved
397;RFR;350;35;283;32;lai;5;0,8318407740420264;2,2367841305677345;0,8649382070164465;1,259336670007817;0,7930828842507158;0,8033115344266348;41,010468068179705;Not saved
398;GPR;350;35;283;32;lai;5;0,9999074352833706;0,09457423090889483;0,013720293593246276;0,0005949342636342313;0,006713384818551216;0,9999070806796799;0,9649854599555814;Not saved
399;MTN;350;35;283;32;lai;5;0,9180498453815608;1,5329513116382785;0,5841310672407833;0,5259421154768134;0,4805389205503956;0,9178561617896015;13,176092540711185;Not saved
400;ANN;350;35;284;31;cab;6;0,9959514371470071;3,885531271876644;1,8199815606370942;4,291729094180803;1,7271745828717826;0,9959246927663459;3,5824467611769237;Not saved
401;RFR;350;35;284;31;cab;6;0,995693151182365;5,991568524087079;1,5344179325125844;4,576224721876681;1,0092171118994742;0,9956545435877633;3,151460339805095;Not saved
402;GPR;350;35;284;31;cab;6;0,9999897366713502;0,2773460063331683;0,07449517626993246;0,010816590956196444;0,05201873681146196;0,9999897288644274;0,2790396134690536;Not saved
403;MTN;350;35;284;31;cab;6;0,9955499469417295;5,581401633775982;1,6606146549924845;4,728928125764066;1,097979915062112;0,9955095406593842;4,321339479902737;Not saved
404;ANN;350;35;284;31;cw;6;0,9580035336659642;0,001990260292545745;0,0004238008148133543;3,140674909111221e-07;0,000302474008199995;0,9380049920935526;7,195251448984055;Not saved
405;RFR;350;35;284;31;cw;6;-0,0482219756239981;0,004785951445393324;0,0019291617977398776;5,335382324569138e-06;0,0017189012277147855;-0,05317194223450272;36,19583493315991;Not saved
406;GPR;350;35;284;31;cw;6;0,999946674620302;4,529660047549854e-05;1,0448599966535641e-05;2,7059234836702395e-10;3,4519983116345493e-06;0,9999465867201736;0,21209580150573717;Not saved
407;MTN;350;35;284;31;cw;6;0,9445690857502718;0,0011975237353591892;0,0004139292225120273;2,82121439736551e-07;0,0003822429224412012;0,9443109478274676;6,909978280560101;Not saved
408;ANN;350;35;284;31;cm;6;0,9473691796819087;0,0017593547099266638;0,0005272136189917262;4,5937053416350123e-07;0,00040357876454177183;0,9195132897081459;10,968234602178939;Not saved
409;RFR;350;35;284;31;cm;6;0,29377435914503913;0,003938095679083863;0,0017159874550645591;4,053004470441367e-06;0,0015276670426458147;0,2898695663664478;33,76499760730894;Not saved
410;GPR;350;35;284;31;cm;6;0,9999464117632708;4,664455052671122e-05;1,1929397938454816e-05;3,068399181362184e-10;5,822503911397797e-06;0,9999462383114277;0,22612889305351677;Not saved
411;MTN;350;35;284;31;cm;6;0,9727664857942961;0,0012796175322812567;0,00034659662758077295;1,8031956944470896e-07;0,0003238999378314517;0,9684060516152251;6,061915927654131;Not saved
412;ANN;350;35;284;31;lai;6;0,9015868327002484;2,4058415866043372;0,7673313635473009;0,9088450614370343;0,6443887800619059;0,9001778551324231;18,945812048285827;Not saved
413;RFR;350;35;284;31;lai;6;0,5799179113760062;5,870907944272389;1,3811630334791456;3,872682683673778;0,7728043571413923;0,5746475298390306;57,37479483509876;Not saved
414;GPR;350;35;284;31;lai;6;0,9999433440014589;0,0683682699442052;0,015983105887791747;0,0005172472677757005;0,00910622372000347;0,9999431886314983;0,5961559111684888;Not saved
415;MTN;350;35;284;31;lai;6;0,9389145770774119;2,596843955531339;0,6655757978516618;0,8892447482368477;0,5031836874910569;0,9023306371485627;15,046851916950969;Not saved
416;ANN;350;35;284;31;cab;7;0,9910599527121952;7,446466201250619;2,6343722944245958;10,532940007518404;2,2633937370650585;0,9898350893062228;6,012784579121826;Not saved
417;RFR;350;35;284;31;cab;7;0,9972730375474839;3,5605078426211776;1,5503191180842277;3,368318253195544;1,311167770675226;0,9967493734695618;2,9094204554546814;Not saved
418;GPR;350;35;284;31;cab;7;0,9999742905910869;0,6275626955533902;0,08091900862950797;0,027381604089343863;0,03275612123017879;0,999973575130968;0,30744612257350895;Not saved
419;MTN;350;35;284;31;cab;7;0,9945887662340387;6,298457456719035;1,906704729656383;6,374090827573572;1,192949539716178;0,9938486249831422;3,941042610425226;Not saved
420;ANN;350;35;284;31;cw;7;0,9490967220427279;0,0021934036688673764;0,0004646353228272961;3,8650249925082375e-07;0,0004042035224112641;0,9306311699944674;11,541774775620246;Not saved
421;RFR;350;35;284;31;cw;7;0,06227215589412949;0,005522189241623919;0,002061647394177638;5,743210001827718e-06;0,0019222757353532932;-0,030781842485104294;51,89849545502422;Not saved
422;GPR;350;35;284;31;cw;7;0,9999683731160461;3,9597137400607975e-05;9,027181135804896e-06;1,7680430184047847e-10;5,367155042595995e-06;0,9999682674560129;0,20381064563840012;Not saved
423;MTN;350;35;284;31;cw;7;0,9273149632995954;0,002572589326815632;0,0005640842234502102;5,469356893377094e-07;0,0005467003629268411;0,901836886097327;12,667365336612185;Not saved
424;ANN;350;35;284;31;cm;7;0,9523104677217901;0,0021478225153929373;0,0004564840871279784;3,6502953118046437e-07;0,0003833037761072234;0,9389267072221354;7,886144687754233;Not saved
425;RFR;350;35;284;31;cm;7;0,361594711208473;0,003907356501766464;0,0017604572775733116;4,1511367039442255e-06;0,0019104235334465366;0,3054710218620984;33,06134911301824;Not saved
426;GPR;350;35;284;31;cm;7;0,9999815198857875;2,7449892063869958e-05;8,116863902509515e-06;1,121555510533755e-10;6,979435207886062e-06;0,9999812351927144;0,1670206055039982;Not saved
427;MTN;350;35;284;31;cm;7;0,9537929826401781;0,002376355571026244;0,0004313833570261056;4,178507753277692e-07;0,00027543427867478786;0,9300891556457822;7,223964244385653;Not saved
428;ANN;350;35;284;31;lai;7;0,8862895614960172;2,2997219150382797;0,7907860575129432;0,9209929838025654;0,7837756037197012;0,8851121390155507;20,088680091241585;Not saved
429;RFR;350;35;284;31;lai;7;0,7582971131230529;3,2274088554392573;1,149202383063269;1,9708921690956203;1,1022639993089527;0,7541440711051739;38,468089186948895;Not saved
430;GPR;350;35;284;31;lai;7;0,9999440527681148;0,09852246869518211;0,012094446025679238;0,0004569485963293384;0,007541232891560945;0,999942998646314;0,6711226686472785;Not saved
431;MTN;350;35;284;31;lai;7;0,9430447163468961;1,579754072936229;0,5253734035069307;0,463360213099361;0,40418121210052327;0,9421988389873597;12,526840022637955;Not saved
432;ANN;350;35;284;31;cab;8;0,9985123559927905;2,9286491059355626;1,3562912794718183;2,4591354535046577;1,2076954326272755;0,9984912800646181;4,17425520420988;Not saved
433;RFR;350;35;284;31;cab;8;0,9894362873412692;18,439015014859642;2,353165568933835;17,253990226540445;1,2988630774192558;0,9894143939966509;5,50511319796988;Not saved
434;GPR;350;35;284;31;cab;8;0,9999738433039046;1,0274330217401797;0,09269715969155018;0,04359495411545022;0,029883120122256912;0,9999732537806072;0,5004195416550983;Not saved
435;MTN;350;35;284;31;cab;8;0,9987611843231798;3,0400313414170057;1,1702852039604357;2,0251964199115684;1,0945004763912465;0,9987575087791808;2,6044831546251355;Not saved
436;ANN;350;35;284;31;cw;8;0,9622863339305432;0,0018741259707043077;0,0002516206824341807;1,7268986132161618e-07;0,00015486398191361453;0,9620799393216182;4,570191390793569;Not saved
437;RFR;350;35;284;31;cw;8;0,2994643297579641;0,0036633438930788595;0,0015392863404003468;3,381347823351021e-06;0,001389797960039006;0,25750757076938313;27,920728445887672;Not saved
438;GPR;350;35;284;31;cw;8;0,9998285194772729;0,00011222523360156092;1,445780711653738e-05;7,809873248596993e-10;5,876610212069387e-06;0,9998285070905664;0,3904915418302439;Not saved
439;MTN;350;35;284;31;cw;8;0,9419743538945989;0,002379060199661007;0,00036594174388218886;3,115288235956922e-07;0,0002669049862858656;0,9315930199757774;6,071938864294258;Not saved
440;ANN;350;35;284;31;cm;8;0,9673626235724206;0,0008331763618383619;0,00031717055134909515;1,6523624887469862e-07;0,00027616730615865476;0,9668213675477123;7,201259258154022;Not saved
441;RFR;350;35;284;31;cm;8;0,3181523089915831;0,004084706831949848;0,00156038702111975;3,479382523266113e-06;0,001401929360240254;0,3013569680591055;37,47545605702559;Not saved
442;GPR;350;35;284;31;cm;8;0,9997619822277125;0,00014465183451384603;1,5748330217374365e-05;1,1869859191578494e-09;6,169939304832145e-06;0,9997616590197007;0,4040303668437311;Not saved
443;MTN;350;35;284;31;cm;8;0,9808433688102386;0,0008214965402390745;0,0002470602012268434;1,0238834344078569e-07;0,00020079500070360442;0,9794409202729087;4,762771572717837;Not saved
444;ANN;350;35;284;31;lai;8;0,8471652036717578;2,24046007714238;0,7321873028562047;0,8930640170050763;0,5620261362488979;0,8465900560591724;13,742335302121072;Not saved
445;RFR;350;35;284;31;lai;8;0,7228148324731918;2,5424829742391264;1,024271288965291;1,6155635096165337;1,014629761751114;0,7224795728818281;29,443477369478444;Not saved
446;GPR;350;35;284;31;lai;8;0,9989055001625066;0,3233758589346216;0,03204849455721966;0,0065401736964485055;0,007501875439289485;0,9988765333044095;0,6499343249268189;Not saved
447;MTN;350;35;284;31;lai;8;0,8996791117217651;1,9830629963522508;0,6077380193164906;0,6278356860294748;0,5991579542445518;0,8921508026705265;11,685349453024724;Not saved
448;ANN;350;35;284;31;cab;9;0,9787520762011008;14,415444113868777;4,043611777918582;26,756428693668667;3,733250148125128;0,9761770368371605;11,93951672106633;Not saved
449;RFR;350;35;284;31;cab;9;0,9969827214719821;7,199886139726118;1,2809356672184717;3,5526436316344796;0,794998780027754;0,9968368537021104;2,142118810152793;Not saved
450;GPR;350;35;284;31;cab;9;0,9999949495569377;0,2667987741288673;0,051292638619813494;0,005690426193181871;0,03706459208233781;0,9999949334488869;0,17522966046530905;Not saved
451;MTN;350;35;284;31;cab;9;0,9981263349381219;3,5365776610426707;1,0894965711600917;2,1260839067151154;0,9850504014831571;0,9981070112468797;2,5087111350416214;Not saved
452;ANN;350;35;284;31;cw;9;0,9185838485939437;0,002148259241153848;0,0005764519426934336;5,281662936389588e-07;0,0005557302309149529;0,9162221161928725;10,808201936336054;Not saved
453;RFR;350;35;284;31;cw;9;0,16407284008232648;0,004494153581150272;0,0020428161251334603;5,435183607347229e-06;0,0019448824958308714;0,13786967057385746;39,4748488493597;Not saved
454;GPR;350;35;284;31;cw;9;0,9999342034623064;7,896789151134835e-05;1,0835245230899703e-05;4,5308992451256455e-10;4,261953759091431e-06;0,999928130750661;0,2117199040284114;Not saved
455;MTN;350;35;284;31;cw;9;0,9069669724248497;0,0024348388388952136;0,0005469085736903279;6,370962980156196e-07;0,0003661088748458099;0,8989436087233745;9,520639240338767;Not saved
456;ANN;350;35;284;31;cm;9;0,8165510498346221;0,0032244754652691874;0,0007622916277268332;1,1467737078788297e-06;0,0005798657417184112;0,8165483755531591;22,617393138151144;Not saved
457;RFR;350;35;284;31;cm;9;0,21382296564928138;0,005196425381602249;0,0017538914158346849;5,071811014486422e-06;0,0012466421715552692;0,18865250999177463;48,93120833027531;Not saved
458;GPR;350;35;284;31;cm;9;0,9999183381623027;9,000362135048534e-05;1,1421526309450175e-05;5,542588201387665e-10;4,2639566616674285e-06;0,9999113341366132;0,39881884129301304;Not saved
459;MTN;350;35;284;31;cm;9;0,9206676814175401;0,002320108625592092;0,0005308634906385287;5,539508478498991e-07;0,0003542357528036836;0,9113834035402332;15,503584852017994;Not saved
460;ANN;350;35;284;31;lai;9;0,7134979037357607;3,8763790850724114;0,9292845682693103;1,693644363124108;0,6564870048776705;0,692005363109407;19,051715158598824;Not saved
461;RFR;350;35;284;31;lai;9;0,812771299397345;2,401493765850938;0,8074563071495316;1,0791732584801828;0,5343712556527258;0,8037488960937865;22,069932170321728;Not saved
462;GPR;350;35;284;31;lai;9;0,9999162353871416;0,09752965550443848;0,012114932710590283;0,0004767186795531537;0,006025910864126516;0,9999133071854961;0,3152260227148375;Not saved
463;MTN;350;35;284;31;lai;9;0,7296069374391756;2,8399906878556145;0,9352831145843432;1,5260892485210154;0,7070709690352017;0,7224757958666999;19,24190233489177;Not saved
464;ANN;350;35;284;31;cab;10;0,9899396600488812;9,498696519383753;3,099312736879143;14,759097438748025;2,1658972868349196;0,9879519717920643;5,59162636454996;Not saved
465;RFR;350;35;284;31;cab;10;0,9936027114859267;11,91949293341068;1,7011041851644937;7,927596557807322;1,1081466483319886;0,9935286078741615;2,4242352049017013;Not saved
466;GPR;350;35;284;31;cab;10;0,9999966577099184;0,2709922519246568;0,04088133160253563;0,004095055681274305;0,028558291714716688;0,9999966571569456;0,08507318990463922;Not saved
467;MTN;350;35;284;31;cab;10;0,9951297859930253;9,274418496806618;1,6698664453376104;5,966184379662911;1,0628688636185757;0,9951297321534573;2,6137603043214255;Not saved
468;ANN;350;35;284;31;cw;10;0,9772424979434302;0,0012008365389828135;0,00032609561099929493;1,823250125762658e-07;0,00022121856789602493;0,9752385817146233;7,477001856380847;Not saved
469;RFR;350;35;284;31;cw;10;0,03924356925256878;0,004829634927265979;0,0023183824319169062;7,3728100186286065e-06;0,0024100718506147884;-0,0012955997110615236;66,37092839712336;Not saved
470;GPR;350;35;284;31;cw;10;0,9999483901016045;7,265790524930635e-05;1,155810284807014e-05;3,985388665752833e-10;5,781319730231715e-06;0,9999458747462083;0,240826124709417;Not saved
471;MTN;350;35;284;31;cw;10;0,9678042368548423;0,0011539206031111367;0,0004002736941901975;2,395315726608713e-07;0,00039663099484595066;0,9674694032409351;9,534495273490501;Not saved
472;ANN;350;35;284;31;cm;10;0,9576702922491891;0,000965854406355349;0,0003892938908008888;2,1735089087897329e-07;0,0004094924396686496;0,9556394692809259;7,327370305602445;Not saved
473;RFR;350;35;284;31;cm;10;0,24063208751619114;0,0047934924204248944;0,0016057729661899925;4,054618938670224e-06;0,0015225884541827939;0,1724669392628646;30,46028867437546;Not saved
