;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
124;ANN;50;5;41;4;lai;8;0,7108330232941753;2,4517660787077826;1,1771859645606693;2,2521292981232923;0,909640894428418;0,7071906685454843;26,757355196824907;Not saved
125;RFR;50;5;41;4;lai;8;0,3192076373034354;4,16896116752445;2,3970672428089816;7,21438840332261;2,4765394298094954;0,06202532554840079;65,51246497008331;Not saved
126;GPR;50;5;41;4;lai;8;0,9417755085871766;1,6327155866047907;0,5831385587707517;0,7572077472529126;0,16390075795578163;0,9015520581211465;16,26537180748221;Not saved
127;MTN;50;5;41;4;lai;8;0,7505231478756844;2,785615333840134;0,930347681021851;2,0140004995963223;0,27822419450590896;0,7381508511401749;20,624227996360087;Not saved
128;ANN;50;5;41;4;cab;9;0,8381236125939738;21,092916117731875;11,702134031325347;170,74355417392803;12,177716327342296;0,8277014661335965;16,374016126891462;Not saved
129;RFR;50;5;41;4;cab;9;0,9774108780447088;8,38450435096788;5,622177078401989;34,22110746208213;5,45462499450818;0,9654672372756445;11,163704256398036;Not saved
130;GPR;50;5;41;4;cab;9;0,9996614027533258;1,667823318032159;0,5660158219061181;0,6559153458148334;0,28967154904835724;0,9993381111634279;1,6046220474221031;Not saved
131;MTN;50;5;41;4;cab;9;0,05145978420627639;48,27036057573969;26,865004460382362;1031,002964763576;32,94468411054942;-0,04039241832652718;46,27666903357285;Not saved
132;ANN;50;5;41;4;cw;9;0,5710155863972587;0,0022508488530163778;0,0012151898462250837;1,8257987653159107e-06;0,0010083701296196828;0,45529058112626875;35,32495242031478;Not saved
133;RFR;50;5;41;4;cw;9;0,4405721474978975;0,0035454916758731287;0,00238814373402195;6,843019727054767e-06;0,0025021674235597043;-1,041548811224294;71,70407748645606;Not saved
