,Model,NoiseLevel,NoiseType,OutOfBag,KFold_tr_samples,KFold_vl_samples,Variable,Fold_nr,ExplVar,Max_err,Mean_abs_Err,Mean_sqr_err,Median_abs_err,r2,MAPE,ModelName
567,MTN,0.3,Inverted,200,1620,180,cm,8,0.025941806066517192,0.005690754931397552,0.001855108893860109,5.064100471396294e-06,0.0015871983278476546,0.017733438699538362,39.413675136326624,Not stored
568,RFR,0.3,Combined,200,1620,180,lai,8,0.15350751910960958,5.463889530419351,2.328519000108433,7.346040422598917,2.345680144835735,0.14357367539951715,77.18534763846432,Not stored
569,GPR,0.3,Combined,200,1620,180,lai,8,0.2372699801397239,6.367832671134366,2.156816879317275,6.590972386014232,2.0440567300221364,0.23160206977183484,63.79895825950867,Not stored
570,ANN,0.3,Combined,200,1620,180,lai,8,0.21654330175147896,6.964935916485567,2.175150115194526,6.836175266848387,1.9573815248712088,0.20301548571653616,62.215860436596536,Not stored
571,MTN,0.3,Combined,200,1620,180,lai,8,0.17267167918652748,6.981333056519178,2.2360164651824226,7.175788800557186,2.0026967551428037,0.16342218732356206,62.129033093938126,Not stored
572,RFR,0.3,Inverted,200,1620,180,lai,8,0.2084735077526234,5.844572072918477,2.2195957161869226,6.8093528721055465,2.25138255126862,0.20614253152966933,75.64893353602234,Not stored
573,GPR,0.3,Inverted,200,1620,180,lai,8,0.24433785344088788,6.34330146944418,2.108639088219595,6.489148879840689,2.0256461554528236,0.2434729997059899,68.34400215484612,Not stored
574,ANN,0.3,Inverted,200,1620,180,lai,8,0.22668735487275082,7.272541727850484,2.115597776977809,6.676351144871164,1.9182109332890316,0.22164832429259007,64.98187831414607,Not stored
575,MTN,0.3,Inverted,200,1620,180,lai,8,0.2335640467612079,7.2531754635072225,2.110934982688991,6.5741437708458825,1.9424178133887011,0.23356400684373113,69.22063285047815,Not stored
576,RFR,0.3,Combined,200,1620,180,cab,9,0.32645120790130244,68.66787709449014,23.389374719149167,818.8579807877943,18.988436889761957,0.32525384344345465,50.75822025354412,Not stored
577,GPR,0.3,Combined,200,1620,180,cab,9,0.28406294303574176,65.09596068264308,24.243575843036645,872.3192591053293,21.558972119015003,0.2812012813194924,55.65731447376025,Not stored
578,ANN,0.3,Combined,200,1620,180,cab,9,0.275891986395563,72.15809291730076,24.518078017574428,887.5890045840471,21.745036051054576,0.2686188771479545,57.74201213763396,Not stored
579,MTN,0.3,Combined,200,1620,180,cab,9,0.3070792593309626,62.585722700989436,23.917778152419668,841.3605453279838,21.639284152812685,0.30671153294224784,50.88296824754194,Not stored
580,RFR,0.3,Inverted,200,1620,180,cab,9,0.027091256302091526,76.98203959648261,29.303065807289123,1187.4202723823191,28.32884128773267,0.02155528332705159,71.72746296970396,Not stored
581,GPR,0.3,Inverted,200,1620,180,cab,9,0.033939653061537234,76.88323810369708,29.155424990544706,1176.6275720138221,29.06475988029501,0.030448563069533363,70.62727357730255,Not stored
582,ANN,0.3,Inverted,200,1620,180,cab,9,-0.18382177570299585,187.43990763499397,30.108609178467304,1436.8965427056803,29.33319519389171,-0.18401535102251199,67.89551964303814,Not stored
583,MTN,0.3,Inverted,200,1620,180,cab,9,0.04297028038834483,70.28381093420113,29.723384264737657,1196.726290979483,29.449835377324426,0.013887042400536842,76.82309387844988,Not stored
584,RFR,0.3,Combined,200,1620,180,cw,9,0.012881565698956154,0.0043774628080949845,0.0019680856024031183,5.195160813014281e-06,0.001967567462247421,0.01117865715117572,42.0724677908389,Not stored
585,GPR,0.3,Combined,200,1620,180,cw,9,0.07078510654880121,0.004589738103079672,0.0018889191401888297,4.886161136825031e-06,0.001911843184275582,0.06999213487527067,39.64078365025955,Not stored
586,ANN,0.3,Combined,200,1620,180,cw,9,0.037709305577057095,0.005150917366789506,0.0019085056108648283,5.055974505366494e-06,0.0019122728145756157,0.037670693988549386,39.63726716859496,Not stored
587,MTN,0.3,Combined,200,1620,180,cw,9,0.042642090698922996,0.004867100086437634,0.0019198398338843002,5.032001564381887e-06,0.0019526346544466834,0.0422335856004995,40.22443283191478,Not stored
588,RFR,0.3,Inverted,200,1620,180,cw,9,-0.015692182745901118,0.004184571577205665,0.001992180023159658,5.353507810982149e-06,0.002075393390892817,-0.018960331188594193,43.148582100697865,Not stored
589,GPR,0.3,Inverted,200,1620,180,cw,9,-0.06722339918905984,0.005497564052719796,0.002027013790400744,5.614784948545064e-06,0.0021040275935058235,-0.06869053576156059,43.37511818485937,Not stored
590,ANN,0.3,Inverted,200,1620,180,cw,9,-0.09931207288711863,0.005104312663343399,0.002087864348126252,5.799533059745151e-06,0.0021418815775159084,-0.10385458206942833,44.86422118454314,Not stored
591,MTN,0.3,Inverted,200,1620,180,cw,9,-0.12138778907914771,0.005365329946794281,0.0020423298850606214,5.909334385498372e-06,0.0019154047551459305,-0.12475362606165574,42.255454560611994,Not stored
592,RFR,0.3,Combined,200,1620,180,cm,9,0.05971198619021145,0.0043614338575086575,0.002112832084937466,5.736335852216954e-06,0.0022255058370906043,0.05239915828192787,49.14265139982048,Not stored
593,GPR,0.3,Combined,200,1620,180,cm,9,0.12301951853748005,0.004675170161751747,0.0020139613943021867,5.3488932935568105e-06,0.0019543236845205275,0.11640184295072453,46.43550342275387,Not stored
594,ANN,0.3,Combined,200,1620,180,cm,9,0.0855913300518315,0.005002623326113318,0.002021225711258718,5.542146685858138e-06,0.0018737093151722196,0.08447779214068751,44.15102967448249,Not stored
595,MTN,0.3,Combined,200,1620,180,cm,9,0.10984515634816061,0.004678474001495543,0.002002540549470199,5.487250261376721e-06,0.0019645345341676645,0.09354628104825358,46.78678712217976,Not stored
596,RFR,0.3,Inverted,200,1620,180,cm,9,0.07210356471071733,0.004322752099680571,0.002095728214180637,5.681622001060466e-06,0.00229478795131819,0.06143748740791288,49.09964379959997,Not stored
597,GPR,0.3,Inverted,200,1620,180,cm,9,0.04671102769266777,0.004937369858587576,0.002106696488711988,5.832415607510047e-06,0.0021112945002250117,0.036527483517171055,48.40295258335291,Not stored
598,ANN,0.3,Inverted,200,1620,180,cm,9,-0.024148325168828366,0.0058339083238524835,0.0021746427348149,6.290576424837057e-06,0.0021677998369297857,-0.03915734166152296,50.152212387205864,Not stored
599,MTN,0.3,Inverted,200,1620,180,cm,9,-0.018078377574359816,0.005552894437967606,0.0021128442629751603,6.1652445620130845e-06,0.002082329645407336,-0.01845343209873307,45.53586631091582,Not stored
600,RFR,0.3,Combined,200,1620,180,lai,9,0.17724629287731042,5.244349356442186,2.402914502376152,7.408105375211623,2.469004891596383,0.13402760057131424,105.41527061617097,Not stored
601,GPR,0.3,Combined,200,1620,180,lai,9,0.2690415207121527,5.631612264576758,2.2213646370559084,6.595695910627483,2.21794360286707,0.22899441566530232,91.17436720069941,Not stored
602,ANN,0.3,Combined,200,1620,180,lai,9,0.24924745136876403,6.071546398843539,2.1941530316133315,6.588592233845649,2.1538272038986794,0.22982480180534226,88.40693502557059,Not stored
603,MTN,0.3,Combined,200,1620,180,lai,9,0.25700092017897846,5.758853766103744,2.2013482061613914,6.726932729223359,2.030158303260683,0.21365345371393285,92.46102218465644,Not stored
604,RFR,0.3,Inverted,200,1620,180,lai,9,0.20943906214991836,5.598966567562251,2.2719491960612674,6.946638979439793,2.268470279052931,0.18797083460513409,94.67759341041423,Not stored
605,GPR,0.3,Inverted,200,1620,180,lai,9,0.22648057107030994,5.890957872322388,2.147678096592431,6.7121228533956,2.145083421846964,0.2153846579903621,83.20331848412505,Not stored
606,ANN,0.3,Inverted,200,1620,180,lai,9,0.22162379785995223,5.539885552853419,2.180184871524694,6.712720635616621,2.0906001827459324,0.21531478008257676,82.42813737880299,Not stored
607,MTN,0.3,Inverted,200,1620,180,lai,9,0.1888057193263989,5.668040323110606,2.207238329278739,7.053847129706721,1.9864146306064427,0.17543871007088896,81.64052196477355,Not stored
608,RFR,0.3,Combined,200,1620,180,cab,10,0.20572054601141243,74.45755967817365,25.75162334601159,966.9605130045388,23.106302429417795,0.18075983008517393,63.71987994703493,Not stored
609,GPR,0.3,Combined,200,1620,180,cab,10,0.15116906931341878,73.12138946552257,26.964123885637967,1025.585779063888,24.50488765066096,0.13109061166121783,68.04007039260136,Not stored
610,ANN,0.3,Combined,200,1620,180,cab,10,0.10488258056023114,72.91028234720874,27.955857474144963,1093.1591707299895,25.405011681111805,0.07384025228692759,71.93872443735697,Not stored
611,MTN,0.3,Combined,200,1620,180,cab,10,0.11827860459864692,69.9977272963042,27.529940332436677,1073.1909029128396,25.938683536350823,0.09075801355992574,68.96341179111465,Not stored
612,RFR,0.3,Inverted,200,1620,180,cab,10,0.05264719916434568,67.61661302296713,28.58075408310813,1132.0007046882636,27.201849244480716,0.040932450518625485,75.06816954250051,Not stored
613,GPR,0.3,Inverted,200,1620,180,cab,10,0.026395439140691868,72.86517348760117,28.92413413899675,1164.5340033577402,27.39769826521792,0.013369189380839308,76.15755695415588,Not stored
614,ANN,0.3,Inverted,200,1620,180,cab,10,-0.01176397600884993,131.72071175705722,28.852113999732826,1194.4116224024028,28.511568273756538,-0.011944094226518098,70.54641106981454,Not stored
615,MTN,0.3,Inverted,200,1620,180,cab,10,0.10416817693882008,72.54124860281698,27.648731249779246,1068.1260503675019,25.671654024709497,0.0950491201811704,73.09685944601726,Not stored
616,RFR,0.3,Combined,200,1620,180,cw,10,0.07163414981708793,0.004108485986910371,0.0018890312930931908,4.699481691326856e-06,0.0018395805932809924,0.060336564174612195,37.40163066836658,Not stored
617,GPR,0.3,Combined,200,1620,180,cw,10,0.0987412195971683,0.004911225323036728,0.0018250042955840263,4.576863780356243e-06,0.0017678761411254428,0.08485406952611119,35.467764702795776,Not stored
618,ANN,0.3,Combined,200,1620,180,cw,10,0.07419959325500292,0.004695934486271213,0.0018725792176276803,4.736647204095884e-06,0.0018123891624888542,0.05290530351299283,35.91472848027585,Not stored
619,MTN,0.3,Combined,200,1620,180,cw,10,0.05943527550624372,0.0049372907732806726,0.0018718358362986706,4.735297759641576e-06,0.0017160508299161096,0.0531751255264995,36.959485510604864,Not stored
620,RFR,0.3,Inverted,200,1620,180,cw,10,-0.01116703907910721,0.0040181964701309246,0.00198253491584402,5.105376080115527e-06,0.001985333953702151,-0.020822197791693586,39.38166214604249,Not stored
621,GPR,0.3,Inverted,200,1620,180,cw,10,-0.08758601638397678,0.004558214579018577,0.00203464471942113,5.472412578558241e-06,0.0019148274056576841,-0.09421130745383244,40.60508864074316,Not stored
622,ANN,0.3,Inverted,200,1620,180,cw,10,-0.07280149292920579,0.004408114801633101,0.0020122372111034256,5.368075437913793e-06,0.0019649110853037274,-0.07334905018765325,40.76257172960421,Not stored
623,MTN,0.3,Inverted,200,1620,180,cw,10,-0.09237124532194474,0.0048809756781039056,0.002037440404909308,5.595322624336791e-06,0.0020357106678041102,-0.11878722528895835,39.36610159158926,Not stored
624,RFR,0.3,Combined,200,1620,180,cm,10,0.0836333420629829,0.004326518423580454,0.001986622757899726,5.12752187783947e-06,0.0019916819103663543,0.0835583088111943,43.70088744989358,Not stored
625,GPR,0.3,Combined,200,1620,180,cm,10,0.11197225626158647,0.0048284776238205745,0.0019055620116229836,4.969892504832751e-06,0.0017089051225626989,0.11173139760943807,40.71002870097978,Not stored
626,ANN,0.3,Combined,200,1620,180,cm,10,0.0696815367596858,0.005464643340800362,0.0019085470679652623,5.226098403423744e-06,0.001716589149441402,0.06593973204638204,39.54887768778211,Not stored
627,MTN,0.3,Combined,200,1620,180,cm,10,0.08203847287274635,0.005498688410879171,0.0019222739864235628,5.151797758594897e-06,0.0017940097410095155,0.07921948203587592,40.75796777719874,Not stored
628,RFR,0.3,Inverted,200,1620,180,cm,10,-0.02213457581539413,0.004366960420948935,0.0020937416012063942,5.723923328463102e-06,0.0021025682787988763,-0.02303648825816107,46.53972910335856,Not stored
629,GPR,0.3,Inverted,200,1620,180,cm,10,-0.039828894231249246,0.005220887400908079,0.0020872954093492735,5.8292150244266085e-06,0.002002928850758162,-0.04185526703977249,46.41308870773212,Not stored
630,ANN,0.3,Inverted,200,1620,180,cm,10,-0.1247841952749773,0.00871128968069215,0.0020970000242813308,6.32398216084542e-06,0.0019896950949743323,-0.13028496895951402,47.382970308554285,Not stored
