;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
16;RFR;0,25;Combined;200;1620;180;cm;1;0,05973194705540996;0,004630901937083517;0,0018564575180981552;4,717198064879008e-06;0,001868163842450922;0,055913967492975836;40,46202078161444;Not stored
17;GPR;0,25;Combined;200;1620;180;cm;1;0,17607931908538743;0,004837587279064406;0,0016835063713581755;4,138136378409109e-06;0,0016183099806680624;0,17180565629578948;36,40693169203431;Not stored
18;ANN;0,25;Combined;200;1620;180;cm;1;0,06197080489283269;0,005616003013186356;0,0017978098312003577;4,731623059711772e-06;0,001720763719996137;0,05302699180247161;39,019194429171435;Not stored
19;MTN;0,25;Combined;200;1620;180;cm;1;0,12906343138142795;0,004957032422307772;0,0017277610291764813;4,353279165879035e-06;0,001630992980935866;0,12874761678771252;36,79468606707738;Not stored
20;RFR;0,25;Inverted;200;1620;180;cm;1;0,03416316857566437;0,004508341586290192;0,0018635744120372878;4,829451222468607e-06;0,001835250359458777;0,03344795340419304;40,195089563393466;Not stored
21;GPR;0,25;Inverted;200;1620;180;cm;1;0,08332487627801999;0,0049422540965946785;0,0017999130279885882;4,592547601178022e-06;0,0016440253869208256;0,08086114166439651;39,0389248395138;Not stored
22;ANN;0,25;Inverted;200;1620;180;cm;1;-0,6515984400026242;0,009251185003582428;0,002393283613463584;8,361307343002085e-06;0,0021381436335511867;-0,6734072573289662;46,39843055724955;Not stored
23;MTN;0,25;Inverted;200;1620;180;cm;1;-0,023880853380277678;0,005996177299744202;0,0018664397176834597;5,200219359934894e-06;0,0015983265137841937;-0,04075648216672345;41,54078669523652;Not stored
24;RFR;0,25;Combined;200;1620;180;lai;1;0,1959187007933657;5,9954540909768586;2,200148486441704;6,366562697673469;2,191231424371778;0,19589851498702637;68,49940806549293;Not stored
25;GPR;0,25;Combined;200;1620;180;lai;1;0,30621513865340544;5,864714718769998;2,012745651791968;5,500584971079702;1,862612999548296;0,30527212976296625;55,9289089183865;Not stored
26;ANN;0,25;Combined;200;1620;180;lai;1;0,29828328464001863;6,009696455508667;1,9963217201203678;5,560288003745298;1,8366212694733184;0,2977315934475495;53,47020896970498;Not stored
27;MTN;0,25;Combined;200;1620;180;lai;1;0,25078644945789696;5,846130342990357;2,117518783763734;6,193103737231221;2,076784706089462;0,21780650746330987;62,780082813415426;Not stored
28;RFR;0,25;Inverted;200;1620;180;lai;1;0,005942537369532208;6,07973083330177;2,4402085332042667;8,1619942340627;2,4409935972748236;-0,030865789898760765;91,19928628082053;Not stored
29;GPR;0,25;Inverted;200;1620;180;lai;1;0,25010360486845584;6,126725373210582;1,9953311544486487;5,937388755571683;1,6512426368958861;0,25010349506191476;60,11090977828577;Not stored
30;ANN;0,25;Inverted;200;1620;180;lai;1;0,15074229831296637;6,797030456785519;2,125275196641756;6,74260106426;2,0452579807838847;0,14840459662750416;68,9339800252075;Not stored
31;MTN;0,25;Inverted;200;1620;180;lai;1;0,2444098442434579;6,0816852452697;2,0395953544331507;6,019716556969078;1,9476451398874355;0,23970543405079958;64,15725434789815;Not stored
32;RFR;0,25;Combined;200;1620;180;cab;2;0,3466924164745948;61,248030753128916;23,060682990869136;767,9857227564318;20,924331682798126;0,34575533371206324;45,07204127124837;Not stored
33;GPR;0,25;Combined;200;1620;180;cab;2;0,28806922359693365;64,43508014927241;24,168348744997264;836,0409390000009;21,172440170739122;0,28777930509447347;49,80675111028697;Not stored
34;ANN;0,25;Combined;200;1620;180;cab;2;0,2988190045143301;68,32673899880545;23,481068987612353;828,1001370863595;21,158798983268625;0,2945440497298326;45,972137027784626;Not stored
35;MTN;0,25;Combined;200;1620;180;cab;2;0,2866808247954806;69,63169352761405;23,911551650730253;837,4337087736415;21,21015891748291;0,286592808824073;47,82333559632259;Not stored
36;RFR;0,25;Inverted;200;1620;180;cab;2;-0,43246233935646194;108,33422331637239;40,24718322131999;2448,770651937699;31,633894312623394;-1,086100158532219;62,54694787501492;Not stored
37;GPR;0,25;Inverted;200;1620;180;cab;2;0,0642813491443116;68,43158046730171;28,455098801559526;1098,4655369150255;27,728026333172625;0,06422060028882048;65,01175595880116;Not stored
38;ANN;0,25;Inverted;200;1620;180;cab;2;-0,37548895615754496;129,66085889555515;38,71362360362739;2347,436406786009;31,83984387821033;-0,9997738279269379;60,75172626406407;Not stored
39;MTN;0,25;Inverted;200;1620;180;cab;2;0,03615994820622859;67,71831717141073;29,101620329433864;1136,4051623608214;28,93647442479343;0,03189995049889427;68,27617359973843;Not stored
40;RFR;0,25;Combined;200;1620;180;cw;2;0,0677910018051252;0,004244831444319381;0,0019073501426054057;4,79234215732157e-06;0,0017975778451682564;0,06444354807443342;38,872438505667816;Not stored
41;GPR;0,25;Combined;200;1620;180;cw;2;0,11011366015080482;0,00435617922544859;0,0018234580100901716;4,567021822964116e-06;0,0017037000046808068;0,10843036822167385;36,91784300577589;Not stored
42;ANN;0,25;Combined;200;1620;180;cw;2;0,08326769532875655;0,004889155410246773;0,0018452680878626173;4,701599676303829e-06;0,0017828515369984212;0,08215820842066557;38,282314879758374;Not stored
43;MTN;0,25;Combined;200;1620;180;cw;2;0,10881975345803463;0,004412775997089072;0,0018275024628786397;4,614723956424914e-06;0,001683692509330704;0,09911800335605525;36,14590544855826;Not stored
44;RFR;0,25;Inverted;200;1620;180;cw;2;0,03254087220180302;0,004435976242245789;0,0019105545140978447;5,004328772688846e-06;0,0019254142346596167;0,023059723794331854;38,472811324836954;Not stored
45;GPR;0,25;Inverted;200;1620;180;cw;2;0,04549796119167926;0,004694464309365034;0,0019001561572709004;4,908565364376436e-06;0,001884885454613426;0,041754564764353685;38,838147199545524;Not stored
46;ANN;0,25;Inverted;200;1620;180;cw;2;-0,22448232141820457;0,008046165027016846;0,002022004875971638;6,409473898430796e-06;0,0016563492927983846;-0,25125136358728484;39,44531365501582;Not stored
47;MTN;0,25;Inverted;200;1620;180;cw;2;0,06862725201788356;0,005031262464936622;0,0018789461104106067;4,789525550016815e-06;0,0018453658524710116;0,06499340345829374;38,45912706193462;Not stored
48;RFR;0,25;Combined;200;1620;180;cm;2;0,07160252921280008;0,004570656428910393;0,0018468109210811067;4,659510890285874e-06;0,0018247261547644725;0,06745930755271501;40,29995308417121;Not stored
49;GPR;0,25;Combined;200;1620;180;cm;2;0,17831742292267272;0,0049040636001168834;0,0016834404661833608;4,122772944697768e-06;0,0016618694814027613;0,17488044836064143;36,30063675308436;Not stored
50;ANN;0,25;Combined;200;1620;180;cm;2;0,157553137457898;0,0050633056412971444;0,0016929764225420496;4,235978700806889e-06;0,0016122675309959043;0,15222378402896064;36,39093509985145;Not stored
51;MTN;0,25;Combined;200;1620;180;cm;2;0,11489843928146914;0,005099533623788399;0,0017640279196266997;4,4443524049627934e-06;0,0016851265518974731;0,11052048878257237;38,49061622425898;Not stored
52;RFR;0,25;Inverted;200;1620;180;cm;2;0,055067107018724304;0,004523818735361253;0,0018386794758934134;4,754135072580309e-06;0,0018166637452552022;0,04852150430322044;40,79946614841729;Not stored
53;GPR;0,25;Inverted;200;1620;180;cm;2;0,0903317628916408;0,0048479994043668356;0,0017894314576412393;4,551725255498549e-06;0,001719904972991509;0,08903120487567084;38,62660732027559;Not stored
54;ANN;0,25;Inverted;200;1620;180;cm;2;-0,40286730814869665;0,009673007298887298;0,0022530165196368588;7,317009072754446e-06;0,0020964583536147207;-0,464404498243562;45,667985686930294;Not stored
55;MTN;0,25;Inverted;200;1620;180;cm;2;0,05453306340149067;0,0053442530414414754;0,0018169571658245825;4,725750739671195e-06;0,0017761947556783181;0,05420226052184063;38,93721053897462;Not stored
56;RFR;0,25;Combined;200;1620;180;lai;2;0,19577893510897304;6,169376725022705;2,1987006632108947;6,367525720618664;2,1900547566383084;0,19577688449077502;68,39324277724067;Not stored
57;GPR;0,25;Combined;200;1620;180;lai;2;0,3060975832079442;5,8196890845372655;2,0007086744467575;5,496980878150911;1,8634885408019084;0,30572732931314506;54,54531686834152;Not stored
58;ANN;0,25;Combined;200;1620;180;lai;2;0,2817848204807373;5,954625080823641;2,040963635355135;5,709821010939042;1,879959946720354;0,27884546621489315;57,12821048117351;Not stored
59;MTN;0,25;Combined;200;1620;180;lai;2;0,26720222923857484;6,498194189578491;2,00427632331149;5,802366765892432;1,73530867823026;0,2671568702607747;52,90317646568723;Not stored
60;RFR;0,25;Inverted;200;1620;180;lai;2;0,012656420984124228;6,294211311121532;2,432207928090461;8,034823241597477;2,354428455600578;-0,014804001340670059;89,84604494721137;Not stored
61;GPR;0,25;Inverted;200;1620;180;lai;2;0,25499186733645296;6,047995751345968;1,9903227045780645;5,899498335759773;1,702294425874141;0,2548890825579203;60,73151681738395;Not stored
62;ANN;0,25;Inverted;200;1620;180;lai;2;0,12272579642803971;6,492581763541056;2,1454938941427826;6,947774072474935;1,9090975002982384;0,12249109692216131;68,59076075950813;Not stored
63;MTN;0,25;Inverted;200;1620;180;lai;2;0,22692084548711688;6,083672919546915;2,015127948301707;6,135017668780751;1,6967135220112861;0,22514282002592012;63,4993939893855;Not stored
64;RFR;0,25;Combined;200;1620;180;cab;3;0,32432268721573976;63,77467034216723;23,522371135824198;793,3890605572684;20,530497750779162;0,32411430866480584;45,48662126675507;Not stored
65;GPR;0,25;Combined;200;1620;180;cab;3;0,2909629772182232;67,09083173092402;24,028889840924418;832,6662121823559;20,681668385212127;0,29065422445195654;49,620574098021805;Not stored
66;ANN;0,25;Combined;200;1620;180;cab;3;0,26382380901593605;97,3508708137583;23,87911623474755;872,6619006857957;21,481831813299152;0,2565820208907087;45,126070561079715;Not stored
67;MTN;0,25;Combined;200;1620;180;cab;3;0,2954099022076738;69,3776507915327;23,344204080393958;827,4707330946228;20,11201277303718;0,2950802370472948;46,175427826664745;Not stored
68;RFR;0,25;Inverted;200;1620;180;cab;3;-0,4199122952350671;108,63989233371196;40,3369189756713;2457,174881163345;32,09358057258854;-1,0932596954639804;61,96267958356919;Not stored
69;GPR;0,25;Inverted;200;1620;180;cab;3;0,0652523894991367;66,40093062833469;28,401319582253656;1097,2603824993532;27,048762969715547;0,06524726761497468;64,8766619569621;Not stored
70;ANN;0,25;Inverted;200;1620;180;cab;3;-0,7334059698410642;157,48104807345652;42,83323823273077;3007,627794199359;34,06057384090448;-1,5621888327191606;66,95521265958239;Not stored
71;MTN;0,25;Inverted;200;1620;180;cab;3;0,05725415042344528;74,15849812902535;28,490959778845045;1106,8074729278492;26,629204054841487;0,057114130752750625;65,21339426740064;Not stored
72;RFR;0,25;Combined;200;1620;180;cw;3;0,06849153325008084;0,0042751204837933095;0,0018930553392397576;4,787914942343626e-06;0,0018726922409458726;0,06530782474765662;38,68349785453262;Not stored
73;GPR;0,25;Combined;200;1620;180;cw;3;0,11851493518228651;0,004390020301761167;0,0018137828540968964;4,5210530136236826e-06;0,00171027851665258;0,11740435521049408;36,7705513564601;Not stored
74;ANN;0,25;Combined;200;1620;180;cw;3;0,14111174077561983;0,004427065279351397;0,0017858330790045862;4,4366817585134175e-06;0,0016498007591955258;0,13387523092934772;35,360191110484266;Not stored
75;MTN;0,25;Combined;200;1620;180;cw;3;0,08299047461382325;0,004884487155841513;0,0018599398064356794;4,719733112456458e-06;0,0017639443380234252;0,0786182163601542;37,25133900865183;Not stored
76;RFR;0,25;Inverted;200;1620;180;cw;3;0,0402616678332971;0,004243539262604679;0,0019072281641664935;5,027035973160729e-06;0,001877623006584277;0,018626845838365935;37,71661336307429;Not stored
77;GPR;0,25;Inverted;200;1620;180;cw;3;0,05408518552434283;0,004500346267914839;0,001890800382522049;4,861123675750072e-06;0,0018199834811332646;0,05101608583851769;38,743950022888704;Not stored
78;ANN;0,25;Inverted;200;1620;180;cw;3;-0,801626753588883;0,009608051861696018;0,0025027778706298498;1,0077914083834688e-05;0,0021148906252444815;-0,967400747602843;46,109501637850016;Not stored
79;MTN;0,25;Inverted;200;1620;180;cw;3;0,025548957701649888;0,004778534782773073;0,0019418956752302282;5,054508737870549e-06;0,0018703687428851426;0,013263638990282711;38,745511914557454;Not stored
80;RFR;0,25;Combined;200;1620;180;cm;3;0,055877325150672674;0,00469240236246319;0,0018597197791635272;4,728180457758168e-06;0,0018264940294308702;0,05371598394890653;40,30960724682289;Not stored
81;GPR;0,25;Combined;200;1620;180;cm;3;0,171808276474943;0,004837644236923235;0,0016909794148410936;4,147471236034968e-06;0,001595666378331602;0,16993740557177806;36,278366576467086;Not stored
82;ANN;0,25;Combined;200;1620;180;cm;3;0,12564658124919292;0,006517603359155556;0,001691474454854569;4,380527973678981e-06;0,0014570171132842306;0,12329412119719874;36,579009261262385;Not stored
83;MTN;0,25;Combined;200;1620;180;cm;3;0,06299332030196525;0,005435310882252048;0,001779995564312904;4,682769985414526e-06;0,0015750773538417296;0,06280430122529324;36,85452793388475;Not stored
84;RFR;0,25;Inverted;200;1620;180;cm;3;0,05619575690176237;0,004473094105348905;0,001832098557871094;4,745229739604789e-06;0,0017835855573766091;0,05030379123740891;40,561028795131264;Not stored
85;GPR;0,25;Inverted;200;1620;180;cm;3;0,09170286635508917;0,0046924669146775465;0,0017923002474591033;4,546475602885701e-06;0,0016787323514805782;0,09008185478248831;38,71024837554116;Not stored
86;ANN;0,25;Inverted;200;1620;180;cm;3;-0,811988956298163;0,00903351278856344;0,002536854304353706;9,799364135398921e-06;0,0024432438639485;-0,961215679400921;48,80686972896639;Not stored
87;MTN;0,25;Inverted;200;1620;180;cm;3;0,016028908507558892;0,00582080917305771;0,0018235659681471398;4,91781229525915e-06;0,0015332959068296613;0,015763630318423427;38,85683705866782;Not stored
88;RFR;0,25;Combined;200;1620;180;lai;3;0,18950392103904135;5,594252812719782;2,2149833268951618;6,419633114720739;2,10809743931864;0,18919568283341193;69,03573594245916;Not stored
89;GPR;0,25;Combined;200;1620;180;lai;3;0,29618433146405787;5,702797534084579;2,0239474511502897;5,58324288458428;1,878578188423667;0,2948323753533547;56,23125422683769;Not stored
90;ANN;0,25;Combined;200;1620;180;lai;3;0,2641095390552509;5,626025887042481;2,0623835860140662;5,871145535742905;1,9060731386606;0,2584700617582304;58,011790905540174;Not stored
91;MTN;0,25;Combined;200;1620;180;lai;3;0,26375985443210914;6,230357836484652;2,0551201597349373;5,861876001843172;1,8898684229023792;0,25964081061096334;56,765887995612154;Not stored
92;RFR;0,25;Inverted;200;1620;180;lai;3;-0,005763451915355988;6,5794197053784735;2,436273168971623;8,197049141017876;2,340844128365683;-0,03529325006497408;90,07551049240575;Not stored
93;GPR;0,25;Inverted;200;1620;180;lai;3;0,2529506650284379;6,112981953615158;1,9998961983770962;5,916897162395274;1,6919833620684415;0,2526915981382347;60,89856615036046;Not stored
94;ANN;0,25;Inverted;200;1620;180;lai;3;-0,022907151401291515;8,687319163806125;2,2817609780541104;8,128880080509848;1,9870456828148622;-0,026683448294471557;75,0388883088111;Not stored
95;MTN;0,25;Inverted;200;1620;180;lai;3;0,15756722401608492;6,16614716744944;2,087866452679844;6,6701181931878395;1,7621955411975994;0,15755923580013442;61,90127994860416;Not stored
96;RFR;0,25;Combined;200;1620;180;cab;4;0,34827505196730957;61,18008400206718;23,169727800893828;765,7030975925794;21,434740045555348;0,34769989504222054;45,31065348605514;Not stored
97;GPR;0,25;Combined;200;1620;180;cab;4;0,2918825172141918;66,77825834295172;24,115360887768244;831,8565011254733;21,42995682757302;0,291344014801572;50,000341706635524;Not stored
98;ANN;0,25;Combined;200;1620;180;cab;4;0,28560462753030835;70,92606692922801;23,886558089816663;845,4895444598878;22,12469556630367;0,27973006727296434;49,143016225384216;Not stored
99;MTN;0,25;Combined;200;1620;180;cab;4;0,3276478858734575;65,85598515359297;23,3986509035194;798,3343883272362;20,845871883898425;0,31990139920480376;48,04495027768209;Not stored
100;RFR;0,25;Inverted;200;1620;180;cab;4;-0,42358002452377463;111,30689593718307;40,94871729217557;2511,093165166854;31,951323861276954;-1,1391925151498503;63,044722352054485;Not stored
101;GPR;0,25;Inverted;200;1620;180;cab;4;0,06120648263765027;67,758635398767;28,46108692282509;1102,0043238603027;27,183561788466125;0,0612059186150945;65,22991039053686;Not stored
102;ANN;0,25;Inverted;200;1620;180;cab;4;-2,0952251862735345;204,5363515660265;60,47781991127826;5884,128181782072;48,815512321206626;-4,012670632558598;103,24644089294921;Not stored
103;MTN;0,25;Inverted;200;1620;180;cab;4;0,05726983092659754;69,85492466775312;28,421053716601055;1106,8893815195875;28,08442833982738;0,05704435307631728;65,54009220451775;Not stored
104;RFR;0,25;Combined;200;1620;180;cw;4;0,06847563725890693;0,004208973909600808;0,001894977682130073;4,783000168611409e-06;0,001839357578268713;0,0662672821745236;38,951820371146695;Not stored
105;GPR;0,25;Combined;200;1620;180;cw;4;0,11230310002648003;0,00437591101742988;0,0018210085597244997;4,5497497778587545e-06;0,001707276167486566;0,1118022003458854;37,146362220928886;Not stored
106;ANN;0,25;Combined;200;1620;180;cw;4;0,11543972215437737;0,004760455477999373;0,0018006891913210721;4,539586517069852e-06;0,0016945953646312255;0,11378626239561473;36,45603609220563;Not stored
107;MTN;0,25;Combined;200;1620;180;cw;4;0,09568616221504278;0,00447199367733471;0,0018344225156674016;4,636368400054058e-06;0,001744873427241285;0,09489259577436815;37,32533224984527;Not stored
108;RFR;0,25;Inverted;200;1620;180;cw;4;0,02915541294840629;0,0045604592409601765;0,0019153123074260208;5,061936010473896e-06;0,0018563363251964385;0,011813693937078096;38,122433593315954;Not stored
109;GPR;0,25;Inverted;200;1620;180;cw;4;0,047209272505359445;0,004644450730529343;0,0018940824337002054;4,892094639785612e-06;0,0018669878289937851;0,0449699638642056;38,96181111260968;Not stored
110;ANN;0,25;Inverted;200;1620;180;cw;4;-0,24239005378278788;0,008591458246221694;0,0022227891618299984;7,745599798292584e-06;0,0018800479039371388;-0,5120885837116476;38,29666191496532;Not stored
111;MTN;0,25;Inverted;200;1620;180;cw;4;0,08120020275619555;0,00445989885937775;0,0018707197282038573;4,821707304502598e-06;0,0017575591172674767;0,05871091213044455;36,95657734884702;Not stored
112;RFR;0,25;Combined;200;1620;180;cm;4;0,06162561484207629;0,004685846662979929;0,0018513371846949473;4,699783347757152e-06;0,0018999267338580574;0,05939929733681104;40,18432836876205;Not stored
113;GPR;0,25;Combined;200;1620;180;cm;4;0,1731542242725227;0,004767948714863112;0,00168609005968375;4,141857195039279e-06;0,0016187485598365805;0,17106098308899387;36,16078211076251;Not stored
114;ANN;0,25;Combined;200;1620;180;cm;4;0,09264731815147675;0,005343177456523838;0,0017722113672136944;4,539515768140269e-06;0,0015935363221710177;0,09147477547001259;37,735893495027874;Not stored
115;MTN;0,25;Combined;200;1620;180;cm;4;0,0957793460281493;0,005266582285651831;0,0017719763500362196;4,518666713184258e-06;0,0017154906050808952;0,09564744350392218;36,78490002898013;Not stored
116;RFR;0,25;Inverted;200;1620;180;cm;4;0,022914678126760846;0,004660043841450483;0,0018706000169165969;4,883143710853741e-06;0,0018418848343430536;0,022702097996433857;40,3335518548993;Not stored
117;GPR;0,25;Inverted;200;1620;180;cm;4;0,08025270501938675;0,004803777756733272;0,0017999556253227938;4,603841312333403e-06;0,0016476656029973987;0,07860085180369547;38,872653713902466;Not stored
118;ANN;0,25;Inverted;200;1620;180;cm;4;-0,35224404710113166;0,006123157278811157;0,002210857463745673;6,836077646061986e-06;0,001970353926148231;-0,36815230864090376;45,80228153872512;Not stored
119;MTN;0,25;Inverted;200;1620;180;cm;4;-0,04047483508245486;0,006362015389497315;0,001874855644985878;5,199988118855614e-06;0,0018050343797372812;-0,04071020226282962;39,46485446600065;Not stored
120;RFR;0,25;Combined;200;1620;180;lai;4;0,21372461376702145;5,951118733117818;2,173398778741463;6,225435122682634;2,1410059870926186;0,21372303003780557;66,80195977471315;Not stored
121;GPR;0,25;Combined;200;1620;180;lai;4;0,3019661476386344;5,869817248439834;2,0116203328613578;5,532241605773358;1,8780066273833746;0,301273873847418;55,05733654798337;Not stored
122;ANN;0,25;Combined;200;1620;180;lai;4;0,27989511071926254;6,201642464399081;2,03075606284689;5,729055033466758;1,927827054996985;0,27641619522334837;57,16246840052669;Not stored
123;MTN;0,25;Combined;200;1620;180;lai;4;0,23547190490749026;6,76631662419458;2,081618349789595;6,054046304042126;1,9223821098765441;0,23536956210350135;56,58364835530298;Not stored
124;RFR;0,25;Inverted;200;1620;180;lai;4;-0,01575354573197263;6,506413414121363;2,4510407616757366;8,2720022572432;2,4171490192285336;-0,04475988299158562;91,3061567477086;Not stored
125;GPR;0,25;Inverted;200;1620;180;lai;4;0,2627244599586407;5,920890331689415;1,9819410540828684;5,839569979107193;1,7459037137890436;0,26245807745627214;60,46349953187053;Not stored
126;ANN;0,25;Inverted;200;1620;180;lai;4;0,1327335007956516;7,391539008464061;2,1755164698849097;6,9439924385744165;2,0506987323092734;0,1229687200258015;74,44588424159862;Not stored
127;MTN;0,25;Inverted;200;1620;180;lai;4;0,23415488212119961;6,667008102172776;1,9912660477216388;6,063878777725532;1,618443348603595;0,2341277135479115;58,587801093557836;Not stored
128;RFR;0,25;Combined;200;1620;180;cab;5;0,3401238167788354;60,97960534540859;23,17932104606627;774,7936871470702;21,372227274137643;0,3399556498652504;44,726715909760756;Not stored
129;GPR;0,25;Combined;200;1620;180;cab;5;0,2918230337548021;68,63508937184702;24,041720045034136;831,4456480950207;21,21930658476755;0,29169401922982763;49,35634137172319;Not stored
130;ANN;0,25;Combined;200;1620;180;cab;5;0,2882733631640675;72,33385722390311;23,833935854985373;835,5276356031605;21,199931343241744;0,28821658667356964;46,31663245527097;Not stored
131;MTN;0,25;Combined;200;1620;180;cab;5;0,32622404580533426;68,16438548318045;22,98346546190486;790,9477961577309;20,92701452338758;0,32619401427009154;45,490121221082916;Not stored
132;RFR;0,25;Inverted;200;1620;180;cab;5;-0,4338059388080999;109,78827333233887;40,17955969500561;2451,3863052106635;32,11102492536691;-1,088328425480403;62,22041030554104;Not stored
133;GPR;0,25;Inverted;200;1620;180;cab;5;0,08059216806320613;67,95428648577986;28,29563445118468;1079,6930475006934;26,80063619265397;0,08021282606639346;64,04462361934739;Not stored
134;ANN;0,25;Inverted;200;1620;180;cab;5;-0,7905358407128578;141,4185180924088;43,77821778785938;3044,043996650799;35,670339723918254;-1,5932116831633119;71,54310642832937;Not stored
135;MTN;0,25;Inverted;200;1620;180;cab;5;0,077217141285161;68,9171329402485;28,568978010857517;1085,9256139997372;27,92308174526856;0,07490332190705962;66,67643257526368;Not stored
136;RFR;0,25;Combined;200;1620;180;cw;5;0,06455481228388271;0,004255896482560164;0,0018971617950088598;4,814931810063481e-06;0,0018335124708190138;0,060033617673874384;38,62474911749171;Not stored
137;GPR;0,25;Combined;200;1620;180;cw;5;0,11379575791377694;0,004438363381021766;0,0018179914055490008;4,546810971359756e-06;0,0017128798821851774;0,1123759113395586;36,83924182034605;Not stored
138;ANN;0,25;Combined;200;1620;180;cw;5;0,10457856588776338;0,004785971853898688;0,0018062885057038725;4,59161797396296e-06;0,0017176681212874695;0,1036287311506755;37,64951042785349;Not stored
139;MTN;0,25;Combined;200;1620;180;cw;5;0,10232124447484736;0,004549672499315663;0,0018342061189699109;4,623435842286192e-06;0,001741361922976401;0,09741727733141081;36,58086974244102;Not stored
140;RFR;0,25;Inverted;200;1620;180;cw;5;0,02793366764867322;0,004501439609580145;0,0019127614251144137;5,024652731438717e-06;0,0018581430367439747;0,019092100007691015;38,63711627795413;Not stored
141;GPR;0,25;Inverted;200;1620;180;cw;5;0,036527765203995366;0,004775967548242754;0,0019007881143126989;4,952405313269214e-06;0,0018796015937153285;0,03319617187580237;39,06519031254449;Not stored
142;ANN;0,25;Inverted;200;1620;180;cw;5;-0,2259127601491422;0,007348513075602425;0,0020696072300287736;6,358129161894859e-06;0,001776272592007295;-0,24122789323360272;40,28702352592459;Not stored
143;MTN;0,25;Inverted;200;1620;180;cw;5;0,05498186835809793;0,005014103312160619;0,0018580942169357617;4,847726067402607e-06;0,0018473843890815232;0,05363155412487397;38,672646085251785;Not stored
144;RFR;0,25;Combined;200;1620;180;cm;5;0,06633191397584959;0,004611473235509258;0,0018532509315967538;4,681257519986514e-06;0,0018929238882211636;0,06310700157104887;40,2820514627835;Not stored
145;GPR;0,25;Combined;200;1620;180;cm;5;0,1770814092280586;0,004850493150876807;0,0016826021725889078;4,1260580051578185e-06;0,001623897565571679;0,17422298610155895;36,317619563688424;Not stored
