;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
127;MTN;0,5;Inverted;200;1620;180;lai;4;-0,18274745107566392;8,725968152125859;2,6551540528013153;9,743072948315445;2,3883832985615228;-0,21890728259139136;84,4797398230491;Not stored
128;RFR;0,5;Combined;200;1620;180;cab;5;0,06643884727939664;71,23607053631709;30,790917446415232;1256,9798120598357;30,1221119599028;0,04668371045892583;66,26834115383772;Not stored
129;GPR;0,5;Combined;200;1620;180;cab;5;0,08182048686328969;73,06923767377273;30,962028255548365;1228,01565212604;31,070679618377966;0,0686506547271174;69,11611453933955;Not stored
130;ANN;0,5;Combined;200;1620;180;cab;5;-0,0034682369138159252;79,57297280766937;32,00342981625754;1332,0965635248476;31,854965309239116;-0,010286196378046952;73,18906726166799;Not stored
131;MTN;0,5;Combined;200;1620;180;cab;5;0,10600606199371354;68,88758937028678;30,295173619631004;1197,4858264614952;31,04369006944247;0,09180502828476877;68,58652910486512;Not stored
132;RFR;0,5;Inverted;200;1620;180;cab;5;-0,18928650125077184;100,48763713750749;37,38479234886902;2061,8197891430623;32,11900812688087;-0,5637215269728273;64,68935955343811;Not stored
133;GPR;0,5;Inverted;200;1620;180;cab;5;-0,07728932963525881;77,86630668399937;32,35661861404202;1431,8514172112314;31,662034312757136;-0,08594208684471805;79,79375202301864;Not stored
134;ANN;0,5;Inverted;200;1620;180;cab;5;-0,8452965308306724;165,76081820908303;41,01535597549614;2598,329253281648;36,10421346852736;-0,9706200362003725;87,69219383418539;Not stored
135;MTN;0,5;Inverted;200;1620;180;cab;5;-0,061667686088502593;86,57011508456637;32,313322291897464;1421,626268244943;33,929960635272224;-0,07818714839700136;78,26399717199342;Not stored
136;RFR;0,5;Combined;200;1620;180;cw;5;-0,012932657051036633;0,004168356816034222;0,0018551239945573;4,744999991468629e-06;0,0018970492275859415;-0,021556011707145162;40,799231290054806;Not stored
137;GPR;0,5;Combined;200;1620;180;cw;5;-0,009337239035748457;0,004227447276951754;0,0018321988415478168;4,721254230381653e-06;0,001778712283869372;-0,016443761963293335;40,24196417851359;Not stored
138;ANN;0,5;Combined;200;1620;180;cw;5;-0,056290157569165666;0,004557790071374494;0,0018729574551485566;4,954868036915401e-06;0,0017992261325454916;-0,06673872274546921;41,24771264392565;Not stored
139;MTN;0,5;Combined;200;1620;180;cw;5;-0,0602017146099858;0,0046726092202754015;0,0018678214011271855;4,93972746054858e-06;0,001859346029267622;-0,06347909222153958;40,71498712282845;Not stored
140;RFR;0,5;Inverted;200;1620;180;cw;5;-0,026071834806675298;0,004362309230300237;0,0018620749610666404;4,768877888330589e-06;0,0018989796122482422;-0,02669670910021482;39,027084879510355;Not stored
141;GPR;0,5;Inverted;200;1620;180;cw;5;-0,0221999630428249;0,004467727798963084;0,0018506592050773674;4,783973373364573e-06;0,0018027697163233289;-0,029946631863929873;40,185606760102274;Not stored
