;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
28;RFR;0,01;Inverted;200;1620;180;lai;1;0,8649733429355567;3,1753388433269567;0,8307734462316598;1,116653955700646;0,7368559868370967;0,8642778880044105;18,253582765955073;Not stored
29;GPR;0,01;Inverted;200;1620;180;lai;1;0,8285779121036937;3,4579624735812367;0,9387797586031373;1,4107214259739345;0,7929567313473243;0,8285358768549954;20,551784535879364;Not stored
30;ANN;0,01;Inverted;200;1620;180;lai;1;0,9762012691304216;1,5979307112006893;0,331479183984124;0,22115196668852605;0,22990538555758788;0,9731203997104798;6,267970406190891;Not stored
31;MTN;0,01;Inverted;200;1620;180;lai;1;0,9789564436199356;1,5653700350315418;0,34216318700268344;0,25129458741673477;0,20807745450424386;0,969456757876383;6,474541148356047;Not stored
32;RFR;0,01;Combined;200;1620;180;cab;2;0,9987201082663871;10,20266102184577;0,7580075109679965;1,5964602654893125;0,5124186203199521;0,9987189857703449;1,2413138911235406;Not stored
33;GPR;0,01;Combined;200;1620;180;cab;2;0,9942031216488879;13,614293600336325;2,0279326441751517;7,239024681580727;1,6748867242193501;0,9941913407891254;4,263806840865742;Not stored
34;ANN;0,01;Combined;200;1620;180;cab;2;0,9986749744643805;3,8412922367063516;1,016417803024615;1,6894446251276505;0,8370281353175386;0,9986443742748965;2,470569723892673;Not stored
35;MTN;0,01;Combined;200;1620;180;cab;2;0,9993736743061801;4,933025860368701;0,6628151315831737;0,7974282804462598;0,5358418845558912;0,9993601362987459;1,2220182779684987;Not stored
36;RFR;0,01;Inverted;200;1620;180;cab;2;0,9971589628992832;10,956047571010558;1,2444894824117563;3,549397130105427;0,8061303173857262;0,9971519314769989;1,796946524802838;Not stored
37;GPR;0,01;Inverted;200;1620;180;cab;2;0,9938292624720738;13,870766205352695;2,088615062671748;7,702580612914999;1,6950452746353388;0,9938193792958663;4,4050684235504525;Not stored
38;ANN;0,01;Inverted;200;1620;180;cab;2;0,9971927948068152;6,1719379967797465;1,685793446016576;4,400067387503439;1,4469862178737714;0,9964693459294423;3,710658410612661;Not stored
39;MTN;0,01;Inverted;200;1620;180;cab;2;0,9989585498518544;4,287121319353076;0,8052854207149808;1,2999426340463094;0,5115230174423395;0,9989569142133091;1,402995935054705;Not stored
40;RFR;0,01;Combined;200;1620;180;cw;2;0,037683994633375906;0,0046791071916865235;0,0021103183594629064;5,816719984794996e-06;0,002039363929677953;0,035881644058598505;47,65535289867861;Not stored
41;GPR;0,01;Combined;200;1620;180;cw;2;0,9644083613296883;0,0016960920024266263;0,0003576842670544695;2,1630752965849053e-07;0,0002636405048051609;0,9641471378341689;6,940955438884834;Not stored
42;ANN;0,01;Combined;200;1620;180;cw;2;0,9975362417294352;0,00047740860308530426;0,00010310988706920007;1,7711301776110993e-08;7,966361894317362e-05;0,997064360809081;2,1589295578734404;Not stored
43;MTN;0,01;Combined;200;1620;180;cw;2;0,9975986980733497;0,00046630257661798864;0,0001442964244098576;2,9555292362639805e-08;0,00012737493283702678;0,9951012254403647;3,0520848725195844;Not stored
44;RFR;0,01;Inverted;200;1620;180;cw;2;0,1170798660114194;0,004464915505906584;0,002032944372045992;5,342455569785408e-06;0,0019936607690632592;0,11449072774765456;45,98463753279469;Not stored
45;GPR;0,01;Inverted;200;1620;180;cw;2;0,9652902131943851;0,0017046191153591034;0,00035383544862683446;2,1016274570410726e-07;0,00027474583267878385;0,9651656326249104;6,922631285544961;Not stored
46;ANN;0,01;Inverted;200;1620;180;cw;2;0,9936592301148502;0,0006184503475655974;0,00020776541111907317;6,295026915517143e-08;0,0002059804605548136;0,989566025154623;4,556425015477764;Not stored
47;MTN;0,01;Inverted;200;1620;180;cw;2;0,9958682165529512;0,0005854910834826935;0,00013115404631990638;2,818564708327905e-08;0,00010684899661514164;0,995328243443365;2,67459695801956;Not stored
48;RFR;0,01;Combined;200;1620;180;cm;2;0,25228163442276197;0,00442874703402335;0,0017646376433508157;4,1874645123985664e-06;0,0017347653822233685;0,24432673184786713;36,987939975055085;Not stored
49;GPR;0,01;Combined;200;1620;180;cm;2;0,9153803200235274;0,002133462081905915;0,000508270254644493;4,7588077404465595e-07;0,00033822398200579994;0,9141221665978709;10,279445407591174;Not stored
50;ANN;0,01;Combined;200;1620;180;cm;2;0,9956002186993623;0,0005451552351575825;0,00015358561463810533;3,463415384055877e-08;0,00013920566321315268;0,9937498922928454;3,0153399364506566;Not stored
51;MTN;0,01;Combined;200;1620;180;cm;2;0,9960650337991954;0,0007434583013855222;0,0001766060454292164;4,6323436470438946e-08;0,0001506928531192402;0,9916404347962812;3,265033968334182;Not stored
52;RFR;0,01;Inverted;200;1620;180;cm;2;0,3798292442233203;0,004416657871567267;0,0016020150516852908;3,4662478461302102e-06;0,0016217568315823549;0,37447808086374645;33,430424156021765;Not stored
53;GPR;0,01;Inverted;200;1620;180;cm;2;0,9174105334057265;0,002109907470253205;0,0005024815705026369;4,6247558685830253e-07;0,0003579418194200293;0,9165412776330353;10,18849234329094;Not stored
54;ANN;0,01;Inverted;200;1620;180;cm;2;0,9911058427477496;0,0009803406711965021;0,00018297772566969013;5,6492340401952606e-08;0,00014729954322652283;0,9898053460821681;3,5484560043546094;Not stored
55;MTN;0,01;Inverted;200;1620;180;cm;2;0,9934594183468332;0,0006039652718209032;0,00015131456994582032;3,641178750270969e-08;0,00012107882540194877;0,9934290990693858;2,7467924166281024;Not stored
56;RFR;0,01;Combined;200;1620;180;lai;2;0,9420888569014945;3,970356510190175;0,46306054304643063;0,41805743794954303;0,3561490742150808;0,9416258585767415;11,442071316298659;Not stored
57;GPR;0,01;Combined;200;1620;180;lai;2;0,827178990052531;2,988822164990065;0,9104204527473535;1,238471681200002;0,8651587444546229;0,8270698844119233;18,178676283585503;Not stored
58;ANN;0,01;Combined;200;1620;180;lai;2;0,9905717595115571;0,9615016919098949;0,22914703973523431;0,08863034881921462;0,1761708672200586;0,9876243787414924;4,29855342887508;Not stored
59;MTN;0,01;Combined;200;1620;180;lai;2;0,9909270210613236;1,2696909422949094;0,24341396740210786;0,11339793879571312;0,16993850714279146;0,9841660338616773;4,193362362097369;Not stored
60;RFR;0,01;Inverted;200;1620;180;lai;2;0,8166736401870771;3,9851578658951903;0,9133285380901709;1,315054442719793;0,7744286192632126;0,81637649028535;18,809476823903825;Not stored
61;GPR;0,01;Inverted;200;1620;180;lai;2;0,8267807759381065;3,0490809286297598;0,9121128976299029;1,2408826182380714;0,824647445067449;0,8267332407671814;18,127792412459673;Not stored
62;ANN;0,01;Inverted;200;1620;180;lai;2;0,974962278884435;1,5835096565802314;0,3176729797774627;0,18299677765308187;0,24194678406368697;0,9744478179096269;6,241688285374115;Not stored
63;MTN;0,01;Inverted;200;1620;180;lai;2;0,9851868880070617;1,2140617265444362;0,21606268848208868;0,10608839610069537;0,1188795989225615;0,9851866789699455;3,590719805203572;Not stored
64;RFR;0,01;Combined;200;1620;180;cab;3;0,9965987318032429;18,46170978954649;1,0262784688653488;4,337920740351758;0,5511755191128742;0,9965451611166631;1,5221645495278713;Not stored
65;GPR;0,01;Combined;200;1620;180;cab;3;0,9924267939910184;19,241289511441977;2,0536657047891262;9,512197078994445;1,5437570793184463;0,9924242257289818;4,197886053342939;Not stored
66;ANN;0,01;Combined;200;1620;180;cab;3;0,9983479561777105;7,299662260377218;1,138936162503388;2,188135560068479;0,9570158887466818;0,9982573089119365;2,3291038839668263;Not stored
67;MTN;0,01;Combined;200;1620;180;cab;3;0,9995832560457285;2,887403645644561;0,5544163646903043;0,5547085834645286;0,4237781543502326;0,9995582148919303;0,9735585491462229;Not stored
68;RFR;0,01;Inverted;200;1620;180;cab;3;0,9950268297825454;19,83231455509015;1,4400471021921426;6,293844120928245;0,7612287207778543;0,9949874101681073;2,022381432636588;Not stored
69;GPR;0,01;Inverted;200;1620;180;cab;3;0,9922253777584572;20,002717983390397;2,0934040215405036;9,76749569531011;1,569707965569588;0,9922208989189033;4,239111074246858;Not stored
70;ANN;0,01;Inverted;200;1620;180;cab;3;0,9978448721595399;9,56457009729128;1,2875247325704642;2,8441387589152094;1,054243883454232;0,9977348499979488;2,706512457884454;Not stored
71;MTN;0,01;Inverted;200;1620;180;cab;3;0,9992064072142711;3,2526423018811244;0,8351558977654672;1,1336795943921283;0,6910597553449804;0,9990971065221367;1,4432024730285682;Not stored
72;RFR;0,01;Combined;200;1620;180;cw;3;0,07912235515694532;0,004474435821775143;0,0018268359728991353;4,556818387275187e-06;0,0016574931690209087;0,07877976408759713;38,302325822353396;Not stored
73;GPR;0,01;Combined;200;1620;180;cw;3;0,9559104261925475;0,0016485811712580204;0,0003511759372438291;2,1812669631600267e-07;0,0002606436013902814;0,9559028450200804;6,6064436871558625;Not stored
74;ANN;0,01;Combined;200;1620;180;cw;3;0,9948925515720376;0,0006483600386891601;0,0001823555639215331;4,854536549053472e-08;0,00017045024146468825;0,9901859215687581;3,5978395901009956;Not stored
75;MTN;0,01;Combined;200;1620;180;cw;3;0,9951813321019358;0,0006263916948778562;0,00011979415544928659;2,7067803429625693e-08;8,451460160134811e-05;0,994527890703149;2,1670299581401298;Not stored
