;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
163;MTN;3600;360;2916;324;cab;1;0,9994483596343268;3,2423525680341356;0,7182595630899341;0,824535068987541;0,571399026002247;0,9993381475944606;1,2051523082313245;Not saved
164;ANN;3600;360;2916;324;cw;1;0,9969163934367594;0,0007390752227895217;9,140694120876216e-05;1,544977370421348e-08;7,144003828365606e-05;0,9969091833767942;1,775912207179685;Not saved
165;RFR;3600;360;2916;324;cw;1;-0,0082856695030602;0,0047552014840314865;0,0019063727571749312;5,050748507549992e-06;0,0018281867360077446;-0,010431462987040563;42,886731071128935;Not saved
166;GPR;3600;360;2916;324;cw;1;0,9999962121026631;4,140876870476623e-05;2,5090605357983937e-06;1,8983680518991347e-11;1,7105894894262758e-06;0,9999962022048711;0,04801702495850232;Not saved
167;MTN;3600;360;2916;324;cw;1;0,997689003613857;0,0004823047777990381;9,404551502516626e-05;1,5019336052359935e-08;7,116503394611695e-05;0,9969952949195957;1,7208986926691914;Not saved
168;ANN;3600;360;2916;324;cm;1;0,9976071520018305;0,0006320393473213132;9,082995961229652e-05;1,4526102142983959e-08;7,5009201033302e-05;0,9973705181348144;1,7919305609692977;Not saved
169;RFR;3600;360;2916;324;cm;1;0,182832823399101;0,004750293357094756;0,0018336564162687746;4,518878688190236e-06;0,0017992012777795934;0,18200289075421605;39,306183989781324;Not saved
170;GPR;3600;360;2916;324;cm;1;0,9999964312893681;4,263496492706766e-05;2,708234883789411e-06;1,9748461709892134e-11;1,9244710662063777e-06;0,999996425178522;0,05354730455030971;Not saved
171;MTN;3600;360;2916;324;cm;1;0,9981939749163062;0,0007047686264416621;0,00010326383945156696;1,764683913327862e-08;8,715576456683844e-05;0,9968056094455308;2,0452945805051503;Not saved
172;ANN;3600;360;2916;324;lai;1;0,9948331988480204;0,6856259985449977;0,17100265917440202;0,04732109587903368;0,13619023720298684;0,9942582676044737;4,353443249297823;Not saved
173;RFR;3600;360;2916;324;lai;1;0,9734725498555538;2,804515306065574;0,3184997683373484;0,21926017383276392;0,1950783447996658;0,9733959406527165;10,044387139469722;Not saved
174;GPR;3600;360;2916;324;lai;1;0,9999969876311948;0,021900077178418798;0,0036646773764855345;2,483386066477025e-05;0,00272107573739655;0,9999969867692277;0,10851417913448189;Not saved
175;MTN;3600;360;2916;324;lai;1;0,9964185361068031;0,8879852184498205;0,16538027889675078;0,05194822888367248;0,12150034907749596;0,9936968317590517;3,2359416422962854;Not saved
176;ANN;3600;360;2916;324;cab;2;0,9989644388554976;6,942370084019558;1,0613882296607446;1,9651068620891152;0,8848884418099523;0,9984226132365569;2,1356886421066843;Not saved
177;RFR;3600;360;2916;324;cab;2;0,998458539818607;13,251019403446165;0,7898020472491941;1,921315417653054;0,5433294010808112;0,9984577645283965;1,2882385049149816;Not saved
178;GPR;3600;360;2916;324;cab;2;0,999999598887844;0,12976008685880913;0,014912889394413412;0,0004998753340939865;0,010770621273046288;0,9999995987512178;0,03167758619604158;Not saved
179;MTN;3600;360;2916;324;cab;2;0,999671770312618;2,8051361258939096;0,4472406011570036;0,4170657024858174;0,32256260184128926;0,9996652223188067;0,6796682869368719;Not saved
180;ANN;3600;360;2916;324;cw;2;0,9969456755677234;0,0007230378480546432;9,325832523642062e-05;1,5303636656590902e-08;7,674690285194158e-05;0,9969384189387323;1,9058599941020153;Not saved
181;RFR;3600;360;2916;324;cw;2;-0,019110407493994508;0,004831507272090918;0,0019114711510950615;5,117966124881759e-06;0,0017975102085687807;-0,023878736260994682;43,280363719421985;Not saved
182;GPR;3600;360;2916;324;cw;2;0,9999942576184444;6,615603839356735e-05;2,6226409283655277e-06;2,8780588465064176e-11;1,667341487832921e-06;0,9999942422767507;0,04956578979450897;Not saved
183;MTN;3600;360;2916;324;cw;2;0,9988586357806715;0,0003413425868729631;6,645122596892767e-05;7,435604206959976e-09;4,9131859386257904e-05;0,9985124643553722;1,1930574110051413;Not saved
184;ANN;3600;360;2916;324;cm;2;0,9971017261816113;0,0005965303458576616;8,883973058446865e-05;1,621669357141507e-08;6,38218107349574e-05;0,997064491131924;1,8042306907079253;Not saved
185;RFR;3600;360;2916;324;cm;2;0,20011593239384318;0,004922201961462954;0,001809206295119593;4,422399329969496e-06;0,001733193653271431;0,1994673640388619;38,857925571521285;Not saved
186;GPR;3600;360;2916;324;cm;2;0,999996504666681;4,16235136671151e-05;2,7330890805441127e-06;1,9334466897365168e-11;2,0396818758590656e-06;0,9999965001189184;0,05498310835352997;Not saved
187;MTN;3600;360;2916;324;cm;2;0,9988898658734461;0,0005027103066747602;5,222904823742505e-05;6,179301549924471e-09;3,458653551088875e-05;0,9988814369329705;1,0403249525046017;Not saved
188;ANN;3600;360;2916;324;lai;2;0,9952851556303467;0,4801338127057777;0,1567466220907562;0,03913523266732068;0,13250123519696766;0,9952515040271506;3,659819231826668;Not saved
189;RFR;3600;360;2916;324;lai;2;0,9702950599296334;2,8590380070444574;0,32760840691612625;0,24610692056355216;0,18882420173962156;0,9701384751913776;10,650771880233934;Not saved
190;GPR;3600;360;2916;324;lai;2;0,9999969144160293;0,021558802435899693;0,0036693967183530425;2,5431647771441055e-05;0,002717913499896696;0,9999969142363851;0,11305114167777446;Not saved
191;MTN;3600;360;2916;324;lai;2;0,999047767579231;0,6269570570493865;0,07402292055958633;0,010175564161815594;0,05667161639254714;0,9987653420677323;1,6159280776732659;Not saved
192;ANN;3600;360;2916;324;cab;3;0,9996464607304236;2,2244342268316473;0,5496224594355936;0,4686880554608153;0,46800169210529674;0,999623785174674;1,1251583421704041;Not saved
193;RFR;3600;360;2916;324;cab;3;0,9986072682619647;12,76640907639505;0,7649665001067061;1,7383711060422933;0,4951433478924443;0,9986046135070191;1,2669833232496508;Not saved
