;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
11;MTN;0,1;Combined;200;1620;180;cw;1;0,6963113143756099;0,003320856685256817;0,0009541663771929961;1,4711787633938474e-06;0,0007707096505830706;0,6933724347710384;18,124696916432622;Not stored
12;RFR;0,1;Inverted;200;1620;180;cw;1;0,24774721342321604;0,004074684171543214;0,0016479461381092983;3,6252715300492182e-06;0,0016110725431491917;0,2444098499705728;33,612678982550605;Not stored
13;GPR;0,1;Inverted;200;1620;180;cw;1;0,5118565143803322;0,004051196020410309;0,0012510700657117476;2,3525985728387117e-06;0,0010568935296931205;0,5096642295960421;24,335836798325815;Not stored
14;ANN;0,1;Inverted;200;1620;180;cw;1;0,524706554078753;0,004102866351000992;0,0012275889024872097;2,3528627696251077e-06;0,0011011001774208955;0,5096091648959733;23,041717290333573;Not stored
15;MTN;0,1;Inverted;200;1620;180;cw;1;0,5258418649637759;0,004086166340254275;0,0012158233223147387;2,2965847463132765e-06;0,0010451782727780193;0,5213388021728171;23,1926622234186;Not stored
16;RFR;0,1;Combined;200;1620;180;cm;1;0,38763503971770397;0,00474627254465798;0,0014768590561406497;3,257990541487286e-06;0,0013212292563941665;0,38117371388020727;33,56948223327377;Not stored
17;GPR;0,1;Combined;200;1620;180;cm;1;0,5680552501480931;0,004413563412405171;0,0012145788396601604;2,3056492980742614e-06;0,0010288929406628501;0,5620624510559002;26,198693957489205;Not stored
18;ANN;0,1;Combined;200;1620;180;cm;1;0,6563856882544452;0,004220665089611454;0,0010477496114833463;1,817584934025651e-06;0,0008318763096403156;0,6547659300702204;21,934341675596286;Not stored
19;MTN;0,1;Combined;200;1620;180;cm;1;0,6468078246664564;0,004194282118056459;0,0010588438265157502;1,8772653373931768e-06;0,0008768481945073928;0,6434301689930266;22,260589890979844;Not stored
20;RFR;0,1;Inverted;200;1620;180;cm;1;0,39891766416769237;0,004741739574970785;0,0014485611323236404;3,1740761280134425e-06;0,001352138943683157;0,39711250933730935;32,0492222367055;Not stored
21;GPR;0,1;Inverted;200;1620;180;cm;1;0,38844289578495694;0,004802598249290913;0,0014430792589249105;3,2310737532512154e-06;0,0012088702770757572;0,38628631807174574;30,870554341734653;Not stored
22;ANN;0,1;Inverted;200;1620;180;cm;1;0,45196356262866355;0,005406787153649432;0,001343297317066396;2,8915922243067137e-06;0,00109725004515999;0,45076781090845985;29,121611492037662;Not stored
23;MTN;0,1;Inverted;200;1620;180;cm;1;0,47250175658878635;0,00536852469699393;0,0013239492554365296;2,782189529838588e-06;0,0011187731221146587;0,4715478783294975;28,229948386470475;Not stored
24;RFR;0,1;Combined;200;1620;180;lai;1;0,6764389456139662;3,453042759997599;1,2428065368660104;2,3747638355987797;1,004563868967119;0,6746063574046975;29,87687435888306;Not stored
25;GPR;0,1;Combined;200;1620;180;lai;1;0,7092176158333741;3,798000612735004;1,1737443343293048;2,1404029285157216;1,0099703306895957;0,7067188344832729;26,370814063103154;Not stored
26;ANN;0,1;Combined;200;1620;180;lai;1;0,7309446414242362;3,9687962859801647;1,0786127488295407;1,9880799508370957;0,850529414816509;0,7275903535012107;22,33166690340226;Not stored
27;MTN;0,1;Combined;200;1620;180;lai;1;0,706494677539568;4,404224905364931;1,1029672864675333;2,142356772222205;0,8280355179609757;0,7064511159374605;20,643742238492287;Not stored
28;RFR;0,1;Inverted;200;1620;180;lai;1;0,6469892894500981;3,8975918699468313;1,2626356633208478;2,5936064133657113;0,9716695730212159;0,6446202246924431;28,155549459856804;Not stored
29;GPR;0,1;Inverted;200;1620;180;lai;1;0,6863956767400758;3,975608434763774;1,2224416965186105;2,3021839425233313;1,0946665349920448;0,6845513613806583;28,236041682537383;Not stored
30;ANN;0,1;Inverted;200;1620;180;lai;1;0,6733656420336017;4,90930417477411;1,2143444434933384;2,4138620709272915;0,9688634014894792;0,6692490595454833;27,29509517257755;Not stored
31;MTN;0,1;Inverted;200;1620;180;lai;1;0,6752021440610093;5,387019667022646;1,174832883777076;2,379112512796688;0,970639306915603;0,6740104952424536;24,076163616132146;Not stored
32;RFR;0,1;Combined;200;1620;180;cab;2;0,9039858896213923;41,67880440119502;7,955097499592317;114,46684459901375;6,027300052261069;0,9025426796058811;10,996135896450294;Not stored
33;GPR;0,1;Combined;200;1620;180;cab;2;0,8925271252573928;30,662638466421754;9,055575475052253;126,24062613379097;7,653497278150514;0,8925184564056634;15,632161901468303;Not stored
34;ANN;0,1;Combined;200;1620;180;cab;2;0,9191275430354401;26,86741924184264;7,414394654412649;95,07992797829483;5,667064847877363;0,919048742572657;11,176194097000728;Not stored
35;MTN;0,1;Combined;200;1620;180;cab;2;0,9185183779872373;27,40849952146614;7,453339238045141;96,8719786295028;5,0854879571582146;0,9175229867514926;11,326603202338042;Not stored
36;RFR;0,1;Inverted;200;1620;180;cab;2;0,7142274585047815;51,58230485482302;14,74401911455404;335,77488298779383;12,74440696867535;0,7141205344982388;23,87221335887699;Not stored
37;GPR;0,1;Inverted;200;1620;180;cab;2;0,7189640834282478;49,95020729446345;14,52069104411195;330,08613726465137;13,292928166649125;0,7189639449768198;24,69319653600853;Not stored
38;ANN;0,1;Inverted;200;1620;180;cab;2;0,7209621921837484;51,935008658546565;14,437000902402138;330,61639128835117;11,677271034676249;0,7185124855480305;24,122422942312063;Not stored
39;MTN;0,1;Inverted;200;1620;180;cab;2;0,7178166998793174;53,25655123633308;14,493359794202135;331,43373158523053;11,76562405864781;0,7178166002420012;23,54662774380899;Not stored
40;RFR;0,1;Combined;200;1620;180;cw;2;0,27058009509834213;0,004056460465572863;0,001733586908165558;3,906797294948132e-06;0,0017679288456440303;0,2550866201006954;35,044764190884905;Not stored
41;GPR;0,1;Combined;200;1620;180;cw;2;0,6007132643269502;0,0036059918012245;0,0011964818034181839;2,1579519768137685e-06;0,0009584008789017234;0,5885408995272503;23,442982565594956;Not stored
42;ANN;0,1;Combined;200;1620;180;cw;2;0,6121696611786409;0,0041179780880026065;0,001125875035649119;2,0833889123409247e-06;0,0008943035634321258;0,6027579218549606;21,219227086384176;Not stored
43;MTN;0,1;Combined;200;1620;180;cw;2;0,6200705316047468;0,004094537164460822;0,001171014458259007;2,151295567308478e-06;0,0010034603083927795;0,5898100845215657;21,51944569748821;Not stored
44;RFR;0,1;Inverted;200;1620;180;cw;2;0,24645255557070833;0,004079069726673889;0,0017459017650850747;4,024636510008665e-06;0,0018688599797908238;0,23261808606926992;35,44238781153153;Not stored
45;GPR;0,1;Inverted;200;1620;180;cw;2;0,5418762432739271;0,004139640516180906;0,0013047847982770196;2,4748292555773727e-06;0,0011814328546375704;0,5281215567980228;24,958431095304494;Not stored
46;ANN;0,1;Inverted;200;1620;180;cw;2;0,550155046051761;0,004044549346244876;0,0012730960361804582;2,410588791833359e-06;0,0011382701521318;0,5403703573784193;24,268145444494746;Not stored
47;MTN;0,1;Inverted;200;1620;180;cw;2;0,5512185626210473;0,004091688704020326;0,0012838500166277612;2,4325762843771094e-06;0,0011278622594169795;0,5361779777513893;24,287889581407057;Not stored
48;RFR;0,1;Combined;200;1620;180;cm;2;0,3703080560832325;0,0047927580716544335;0,001534669100457013;3,4901092992514716e-06;0,0013270385074434198;0,34873396686105596;37,52720802123169;Not stored
49;GPR;0,1;Combined;200;1620;180;cm;2;0,5423706401875621;0,004770825241795473;0,0012422956522773912;2,508630620999007e-06;0,001046542698607523;0,5318811609999408;28,290095916334963;Not stored
50;ANN;0,1;Combined;200;1620;180;cm;2;0,5376276255481579;0,005551800693969614;0,0012177977589189549;2,513474220236631e-06;0,0009634157978673577;0,5309773292310392;27,653587211930507;Not stored
51;MTN;0,1;Combined;200;1620;180;cm;2;0,5786376157582616;0,005327960107128508;0,0011692486241866363;2,2981850971887625e-06;0,0008928588595829004;0,5711509974813198;26,130677626525035;Not stored
52;RFR;0,1;Inverted;200;1620;180;cm;2;0,37049852224633517;0,005080219039898032;0,0014869408150881107;3,4504081255707894e-06;0,0012476558234033861;0,35614233825490416;35,532816191040006;Not stored
53;GPR;0,1;Inverted;200;1620;180;cm;2;0,4133106625236628;0,005422845082652083;0,0014057415219949063;3,206089867626595e-06;0,0011036668423883087;0,4017329398755636;32,4078891345635;Not stored
54;ANN;0,1;Inverted;200;1620;180;cm;2;0,43367343056817753;0,004974741871966005;0,0013503063115094076;3,108231676568854e-06;0,0010569343803957802;0,4199936046386977;31,504517547321726;Not stored
55;MTN;0,1;Inverted;200;1620;180;cm;2;0,4315956324380824;0,005159324418319345;0,0013510952762833249;3,0758124481146375e-06;0,0011057211505486274;0,4260431407713715;31,09215754915659;Not stored
56;RFR;0,1;Combined;200;1620;180;lai;2;0,6269752533920981;5,056792697964884;1,4500863078360564;3,279791283244238;1,384375749405279;0,6268116991425496;31,966884454649485;Not stored
57;GPR;0,1;Combined;200;1620;180;lai;2;0,7543557727340542;3,587105630857195;1,1841280055646086;2,1637101007582635;1,051098334839919;0,7538040605890748;26,09311864169784;Not stored
58;ANN;0,1;Combined;200;1620;180;lai;2;0,7472693374396583;3,318307167481833;1,20842453256914;2,2954696438142985;0,9680748634539311;0,7388119114709157;25,637684250210114;Not stored
59;MTN;0,1;Combined;200;1620;180;lai;2;0,7729601635991108;3,6717908443922336;1,096150272442716;2,0103638119074807;0,8485789233085392;0,7712524394756767;21,684699447043762;Not stored
60;RFR;0,1;Inverted;200;1620;180;lai;2;0,6220184147633301;4,7595974490240645;1,4430927582091102;3,3228047100700944;1,1951940832692973;0,6219174524405707;30,286280287409163;Not stored
61;GPR;0,1;Inverted;200;1620;180;lai;2;0,6761782322318683;4,290330613935133;1,341626282059163;2,8586561484249753;1,2156045413094363;0,6747302073102752;29,026981875628216;Not stored
62;ANN;0,1;Inverted;200;1620;180;lai;2;0,693297095011829;4,364930846990545;1,2914294872902654;2,6959026921860487;0,997913201000614;0,6932489728496491;26,526825696497617;Not stored
63;MTN;0,1;Inverted;200;1620;180;lai;2;0,6863936654936756;4,4509551313533375;1,2949937544163526;2,762688773316291;1,0682073214560996;0,6856497746124768;25,68657353549377;Not stored
64;RFR;0,1;Combined;200;1620;180;cab;3;0,926818435934822;35,11316260937299;7,318623556946276;99,83030023947839;5,109979383482447;0,9260975832614897;11,207347603806445;Not stored
65;GPR;0,1;Combined;200;1620;180;cab;3;0,8987663118932612;34,38591454756369;9,126401464572044;136,79597292004755;7,57930910529651;0,8987326195089469;18,479847219858733;Not stored
66;ANN;0,1;Combined;200;1620;180;cab;3;0,9340342734575876;30,74073336849122;7,051921156174286;92,9140629507483;4,794745536126804;0,9312175383166987;12,228303059865226;Not stored
67;MTN;0,1;Combined;200;1620;180;cab;3;0,9416601983269247;29,990107758139658;6,6149093118145235;82,1753507332444;4,819254844504819;0,9391671967233061;11,363316224539007;Not stored
68;RFR;0,1;Inverted;200;1620;180;cab;3;0,7381172644883967;55,306026477945025;14,718490958024656;356,13957638936284;12,562463164140524;0,7363568442820829;26,32103735081264;Not stored
69;GPR;0,1;Inverted;200;1620;180;cab;3;0,757449456306488;51,61210500056153;14,58924890090174;329,8825320322312;12,261572718763233;0,7557944201457978;28,066947523479268;Not stored
70;ANN;0,1;Inverted;200;1620;180;cab;3;0,7738601012741444;54,212036763556;13,805701163758304;309,0144844845699;10,705879389015678;0,7712426271800028;23,194527334399258;Not stored
71;MTN;0,1;Inverted;200;1620;180;cab;3;0,7772676556450177;52,97002878192218;13,467852189116348;301,4401803176557;12,220631893426493;0,776849736261161;23,1568807782282;Not stored
72;RFR;0,1;Combined;200;1620;180;cw;3;0,26267682949826465;0,004050236379826434;0,0016123626882011233;3,53527224551887e-06;0,0015387392641476416;0,2625743304424464;34,36188233982931;Not stored
73;GPR;0,1;Combined;200;1620;180;cw;3;0,6262138661993637;0,003311202371591504;0,0010587635217375743;1,7921016562705887e-06;0,0008501116863538624;0,6261838772203022;21,698969211693143;Not stored
74;ANN;0,1;Combined;200;1620;180;cw;3;0,6308633103779742;0,003578381243983161;0,0010677946802393232;1,8692346730551934e-06;0,0008762942559621383;0,6100946307359674;22,175465206568063;Not stored
75;MTN;0,1;Combined;200;1620;180;cw;3;0,6414556693951414;0,0035712339018282744;0,0009991752367536997;1,7252573103113928e-06;0,0007662489399320937;0,6401270004514983;19,310317717671214;Not stored
76;RFR;0,1;Inverted;200;1620;180;cw;3;0,23786235932391897;0,0044666514958064014;0,0016516976676005189;3,655829265393251e-06;0,0015532255688316642;0,23742723145638767;34,8790796013512;Not stored
77;GPR;0,1;Inverted;200;1620;180;cw;3;0,4973370449197342;0,005336248197270884;0,0012249237203719066;2,414279416358118e-06;0,0010170435879963543;0,4964032494630116;24,954867406016604;Not stored
78;ANN;0,1;Inverted;200;1620;180;cw;3;0,4673234733483087;0,005422049761722208;0,0012656530045985377;2,5605753220889403e-06;0,0010181828103418902;0,465887252746259;25,488178649633202;Not stored
79;MTN;0,1;Inverted;200;1620;180;cw;3;0,4699483850700775;0,004811890517333866;0,0012834574368466541;2,6228104687308073e-06;0,0011296473627151517;0,45290556661428893;24,945528726542605;Not stored
80;RFR;0,1;Combined;200;1620;180;cm;3;0,3794949237609092;0,004242269486168564;0,0015615484229637062;3,4454071088793862e-06;0,0014942623641376735;0,37825042378006746;34,98802182548808;Not stored
81;GPR;0,1;Combined;200;1620;180;cm;3;0,6079300277030213;0,0040403576054262305;0,001207698932887122;2,1740112532803708e-06;0,0010032070820496768;0,6076833498308796;25,722651989533478;Not stored
82;ANN;0,1;Combined;200;1620;180;cm;3;0,6207131387747131;0,004565600504788688;0,0011469693627322826;2,1151171217701216e-06;0,0008920459299852435;0,6183112379588076;23,20928639204399;Not stored
83;MTN;0,1;Combined;200;1620;180;cm;3;0,6353005524082305;0,004636956112149289;0,0011228668530637162;2,0210168464715578e-06;0,000922805260078644;0,6352923390131009;23,22690449953713;Not stored
84;RFR;0,1;Inverted;200;1620;180;cm;3;0,4032050466065731;0,004952344845406366;0,0015218106649803455;3,3307412619033846e-06;0,0012732610431075157;0,39894273662184854;33,58490003486699;Not stored
85;GPR;0,1;Inverted;200;1620;180;cm;3;0,4852017644848914;0,004260899149687908;0,001387269691592507;2,863183509691686e-06;0,001228140431020641;0,4833170427950656;29,372196944704044;Not stored
86;ANN;0,1;Inverted;200;1620;180;cm;3;0,490011862686334;0,004322052356564122;0,0013489903063528992;2,8262813195106444e-06;0,0011860505058341874;0,4899763200246039;27,57195253317405;Not stored
87;MTN;0,1;Inverted;200;1620;180;cm;3;0,4954087864123996;0,004740670677982884;0,0013232812829194625;2,825313081682975e-06;0,0010721820279129433;0,4901510458088173;28,35755817662798;Not stored
88;RFR;0,1;Combined;200;1620;180;lai;3;0,6382693004166198;4,034732411205729;1,4069237171798026;3,0250569424137175;1,2459875881603106;0,6365074213603099;34,32894641178708;Not stored
89;GPR;0,1;Combined;200;1620;180;lai;3;0,698369213506483;4,261824606510427;1,2345959126570876;2,5258872394684837;0,9896759981349832;0,6964879393989538;26,679109742278385;Not stored
90;ANN;0,1;Combined;200;1620;180;lai;3;0,7032448544862868;4,0529390427407535;1,176453844932388;2,477383698104375;0,8237974899380391;0,702316152771205;23,42636035999072;Not stored
91;MTN;0,1;Combined;200;1620;180;lai;3;0,7108143545093584;4,297340366189278;1,137446864021227;2,407268784310113;0,7946831582346059;0,7107412010599952;21,48665246448837;Not stored
92;RFR;0,1;Inverted;200;1620;180;lai;3;0,6505426986425655;4,4423792803371045;1,3397699640037855;2,911930135361071;1,1669466049338784;0,6501008034326586;30,27279079972675;Not stored
93;GPR;0,1;Inverted;200;1620;180;lai;3;0,6663606456680764;5,347362934887682;1,310561483639139;2,7796162963827897;1,0997216347543608;0,665999710274907;30,458063262768377;Not stored
94;ANN;0,1;Inverted;200;1620;180;lai;3;0,6739468160015214;5,834775187072612;1,2457823691298835;2,7256181032909788;0,9365911095903479;0,6724881641527918;26,510847489083016;Not stored
95;MTN;0,1;Inverted;200;1620;180;lai;3;0,6964399721559393;5,617787100372173;1,2047021706569656;2,566449878325578;0,9190456943253826;0,6916139094301721;25,47501058881261;Not stored
96;RFR;0,1;Combined;200;1620;180;cab;4;0,8980339145496893;34,30789574112879;7,924025402833682;121,24249102510589;5,090976251400999;0,8973882895467203;11,465932291533996;Not stored
97;GPR;0,1;Combined;200;1620;180;cab;4;0,8867626783629584;36,515119826045904;9,125456087436113;133,82616338900112;7,494986702400427;0,886738292717015;17,315964326892047;Not stored
98;ANN;0,1;Combined;200;1620;180;cab;4;0,8996799141251829;39,28404014241393;7,905490333784222;118,93574349062298;5,594803731561708;0,8993405697093587;11,678783728224115;Not stored
99;MTN;0,1;Combined;200;1620;180;cab;4;0,90514315077807;38,908834148761585;7,672411451943935;112,5881211020903;5,339021411076793;0,9047127819188884;10,973815823697596;Not stored
100;RFR;0,1;Inverted;200;1620;180;cab;4;0,7398273817971426;68,83298897550993;13,199817510989384;308,68652668821505;10,387739818417735;0,738747923854511;23,111418676391455;Not stored
101;GPR;0,1;Inverted;200;1620;180;cab;4;0,759248399033452;53,70121593309359;13,348872275891164;284,9763046137016;11,266398216133982;0,7588147042523927;24,446620042864513;Not stored
102;ANN;0,1;Inverted;200;1620;180;cab;4;0,7722645980621392;59,64221924639517;12,505705636845565;269,08926304095985;9,85531211335877;0,7722604566122961;21,956193906768952;Not stored
103;MTN;0,1;Inverted;200;1620;180;cab;4;0,7787279302137827;60,38592499590689;12,413567855896877;264,0844387050031;9,32653509058808;0,7764962124210777;21,496144665997395;Not stored
104;RFR;0,1;Combined;200;1620;180;cw;4;0,22541691356226146;0,004192077117886093;0,0017310878747959372;4,042392453893308e-06;0,0016749811522694456;0,2254067796700152;36,824638711614035;Not stored
105;GPR;0,1;Combined;200;1620;180;cw;4;0,6738758532770519;0,0029037610799587795;0,0010708651705677796;1,7081077294366383e-06;0,0009396436872150834;0,6726966315354732;22,639206238656286;Not stored
106;ANN;0,1;Combined;200;1620;180;cw;4;0,6855538674318057;0,0038977355223630793;0,0010292614985608086;1,6508829647609043e-06;0,0008507021293991143;0,6836618990740347;21,164166727750043;Not stored
107;MTN;0,1;Combined;200;1620;180;cw;4;0,7016961076263138;0,003262817117538161;0,000996047089663026;1,561031895687516e-06;0,0007863262050349022;0,7008789381758707;19,709818569335557;Not stored
108;RFR;0,1;Inverted;200;1620;180;cw;4;0,23070161599843142;0,004024898541867713;0,0017089447677241646;4,0157107030822485e-06;0,0017819352541692578;0,23051947061244848;36,59145241282753;Not stored
109;GPR;0,1;Inverted;200;1620;180;cw;4;0,47722946768996155;0,004192250394687331;0,0013525835088934654;2,7424929526271752e-06;0,0011806768111079957;0,47449029946070653;28,365436116505315;Not stored
110;ANN;0,1;Inverted;200;1620;180;cw;4;0,47416975906480396;0,004093044969896216;0,0013410425431183409;2,7489840392717083e-06;0,001157834362281925;0,47324649353023895;27,83462106689743;Not stored
111;MTN;0,1;Inverted;200;1620;180;cw;4;0,48446015513332297;0,004148675855391062;0,0013504928516901717;2,751855696103531e-06;0,0011598996177815775;0,47269623376738457;28,862823482439143;Not stored
112;RFR;0,1;Combined;200;1620;180;cm;4;0,3685832535553366;0,004780574605289358;0,001472050116199579;3,1368074576372996e-06;0,0013426080068514143;0,3601127985706616;28,82904959330994;Not stored
113;GPR;0,1;Combined;200;1620;180;cm;4;0,5243861519062242;0,005111111269073978;0,001226572686760469;2,362163092570715e-06;0,0010321628144740413;0,5181349346308781;23,27792452271948;Not stored
114;ANN;0,1;Combined;200;1620;180;cm;4;0,555369401357003;0,005907478734833415;0,0011089707952467857;2,191493318213408e-06;0,0007964632713604847;0,5529503977273388;22,050743473303275;Not stored
115;MTN;0,1;Combined;200;1620;180;cm;4;0,5690972637488072;0,005128985263389762;0,0010940810051694564;2,113597116881437e-06;0,0008165470178615531;0,5688406883956207;20,897465327075327;Not stored
116;RFR;0,1;Inverted;200;1620;180;cm;4;0,36575331481711515;0,005170239411491077;0,0014628431519833822;3,179773440897057e-06;0,0013411856287854317;0,35134803275189674;28,091927839357982;Not stored
117;GPR;0,1;Inverted;200;1620;180;cm;4;0,4254007155209062;0,004681245224717075;0,0013689595677159661;2,852397369778108e-06;0,0011607181585452865;0,41813050531112206;26,41190481428936;Not stored
118;ANN;0,1;Inverted;200;1620;180;cm;4;0,458148770275269;0,0050276166195449955;0,0012947947872486221;2,6619255385149553e-06;0,001080369531803022;0,45698545216524056;25,652265634040294;Not stored
119;MTN;0,1;Inverted;200;1620;180;cm;4;0,42991958981809353;0,005578804052847398;0,0013685759874918638;2,865220608833474e-06;0,0011643471783781478;0,4155146525170912;26,23666692255428;Not stored
120;RFR;0,1;Combined;200;1620;180;lai;4;0,6667385137700834;4,7759467098264965;1,354731007165692;2,7647012842778103;1,16141165247404;0,6620093021294452;29,694171018199118;Not stored
121;GPR;0,1;Combined;200;1620;180;lai;4;0,6934455451251755;4,505663289297754;1,2991898114406353;2,5396627928363418;1,1315935597342954;0,6895207433121071;28,907221519694698;Not stored
122;ANN;0,1;Combined;200;1620;180;lai;4;0,7151724365900949;4,456385695255319;1,1908498979584636;2,3670920346248483;1,0271321627009744;0,7106178908888261;22,035723141216934;Not stored
123;MTN;0,1;Combined;200;1620;180;lai;4;0,7223164354963147;4,298328005588571;1,1693990326455952;2,3063400389048065;1,0284965042963075;0,7180449534605461;21,02981154837057;Not stored
124;RFR;0,1;Inverted;200;1620;180;lai;4;0,6625982623751592;4,740892166979412;1,3168232384868572;2,8065230735680036;1,0620188518960552;0,6568964981427099;27,806974094517024;Not stored
125;GPR;0,1;Inverted;200;1620;180;lai;4;0,7030047688138403;4,458240613101969;1,2334368718060174;2,4483398403068146;0,9983306970567569;0,7006851713219553;25,8315125885909;Not stored
126;ANN;0,1;Inverted;200;1620;180;lai;4;0,7303648786373858;4,914073491599456;1,1639985524249505;2,302033773651479;0,9581462477157756;0,7185714036801285;22,36337195641818;Not stored
127;MTN;0,1;Inverted;200;1620;180;lai;4;0,7099158043078742;4,211827102379878;1,177306805856117;2,3992003094618766;0,9004573062372336;0,7066925850044974;23,263156890468167;Not stored
128;RFR;0,1;Combined;200;1620;180;cab;5;0,9219614358619701;32,44918656670583;7,44191282928907;88,65231250994601;6,454116543634008;0,9219148320845123;11,023773018211172;Not stored
129;GPR;0,1;Combined;200;1620;180;cab;5;0,903334155402489;27,935987827726997;8,517996414682987;109,7512612184238;7,746141367904869;0,9033308278313021;14,221264872010508;Not stored
130;ANN;0,1;Combined;200;1620;180;cab;5;0,9185377927781927;30,206415586039668;7,634988323538841;92,48687303070854;6,349132740331591;0,9185373420487927;11,857718011677605;Not stored
131;MTN;0,1;Combined;200;1620;180;cab;5;0,9208641587137227;32,63792651133264;7,252962252956829;90,90278400760148;5,544441720840709;0,9199326114316249;10,290243233236668;Not stored
132;RFR;0,1;Inverted;200;1620;180;cab;5;0,704295955229709;61,954723312597025;14,779359732134786;337,7054060073883;13,010578509919071;0,7025482744051781;25,732408761230573;Not stored
133;GPR;0,1;Inverted;200;1620;180;cab;5;0,731361715427906;49,45523946998239;13,950611735798216;306,6757015310838;11,518362513336545;0,7298793119810829;25,111657198568636;Not stored
134;ANN;0,1;Inverted;200;1620;180;cab;5;0,7479867985404309;48,913047186496286;13,7329591501678;291,5385352104527;11,130891237112287;0,7432121641137166;23,77989077915371;Not stored
135;MTN;0,1;Inverted;200;1620;180;cab;5;0,7449442020024226;54,288222662570504;13,531574300796004;289,6669646946317;10,72972911857665;0,7448606478797455;22,766298807726674;Not stored
136;RFR;0,1;Combined;200;1620;180;cw;5;0,2622293015573477;0,0044834179420436574;0,0016685305836554969;3,8390617803370675e-06;0,0015571993972774015;0,25688634513721875;39,169567004948;Not stored
137;GPR;0,1;Combined;200;1620;180;cw;5;0,6658764117458291;0,0037620002343997394;0,001051868730831205;1,7423004505338372e-06;0,0008998897387239514;0,6627490439730319;23,760296252000042;Not stored
138;ANN;0,1;Combined;200;1620;180;cw;5;0,681963253944698;0,00360963025497653;0,0010146315176120218;1,6636216680866757e-06;0,0008864882353737131;0,6779786185227101;22,301520782638114;Not stored
139;MTN;0,1;Combined;200;1620;180;cw;5;0,6824890179777441;0,0036414535473511408;0,0010222790654425052;1,6407521711687508e-06;0,0008761464597246732;0,6824053864186048;22,24262559574262;Not stored
140;RFR;0,1;Inverted;200;1620;180;cw;5;0,17806228587817585;0,004872184202962979;0,0017763607037919965;4,284516907852091e-06;0,0016871813181089236;0,1706611664801585;41,84212911986182;Not stored
141;GPR;0,1;Inverted;200;1620;180;cw;5;0,4403112785072767;0,0037868432128879597;0,0013810448367569934;2,9451940411711215e-06;0,0012411954517575143;0,4299091722294197;31,465291605938262;Not stored
142;ANN;0,1;Inverted;200;1620;180;cw;5;0,44763184352104;0,003977273813925075;0,00135277862968677;2,9063753751744794e-06;0,0011071837475051878;0,43742316455780816;30,72015975720116;Not stored
143;MTN;0,1;Inverted;200;1620;180;cw;5;0,44457519106086485;0,004090469553611564;0,0013764545067731285;2,967480075950297e-06;0,001177886961194678;0,42559534304282653;31,42132737654279;Not stored
144;RFR;0,1;Combined;200;1620;180;cm;5;0,4015498841748142;0,0048327804007129126;0,0014348433945423097;2,9935594275160975e-06;0,0012523611473363254;0,39819249112514865;27,79602848686984;Not stored
145;GPR;0,1;Combined;200;1620;180;cm;5;0,5729946072115089;0,003747655394642196;0,0011860947919744263;2,150148887833689e-06;0,001000810176328967;0,5677467652710341;22,09902820689268;Not stored
